"Name","Round","GPU Type","GPU Count","GitHub","Commit","Description","Hostname","End Time","Updated","Job Type","ID","Group","State","Notes","User","Tags","Created","Runtime","Sweep","adversarial_args.attack_env.attack","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","aggregator_args.sentinel_loss_threshold","aggregator_args.sentinelglobal_active_round","attack_env.attack","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","Test/ASR-backdoor","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Train/Accuracy","Train/F1Score","Train/Loss","Train/Precision","Train/Recall","TrainEpoch/Accuracy","TrainEpoch/F1Score","TrainEpoch/Precision","TrainEpoch/Recall","Validation/Accuracy","Validation/F1Score","Validation/Loss","Validation/Precision","Validation/Recall","ValidationEpoch/Accuracy","ValidationEpoch/F1Score","ValidationEpoch/Precision","ValidationEpoch/Recall"
"participant_4","10","NVIDIA GeForce RTX 3080","2","","","","bd1df6460c7c","2023-07-12T18:54:34.000Z","2023-07-13T07:16:21.000Z","","ezf0uwc3","CIFAR10_1_simplemobilenet_FlTrust_fully_LabelFlipping_1_N50-S30_R0_salt_20230712_204339","finished","-","janousy","","2023-07-12T18:43:53.000Z","641","","Label Flipping","salt","50","0","30","true","Label Flipping","true","salt","50","0","0.3","7","3","true","FlTrust","0.5","5","Label Flipping","salt","50","0","30","true","CIFAR10","true","simplemobilenet","192.168.50.6:46654","0","0.25471698113207547","0.7630452513694763","0.7030968070030212","1.392025351524353","0.6952343583106995","0.7630452513694763","0.7704572081565857","0.7296993732452393","0.6977022886276245","0.7704572081565857","0.7047619223594666","0.7133333683013916","0.44543665647506714","0.7291666865348816","0.7047619223594666","0.7397671341896057","0.7416523694992065","0.7438945174217224","0.7397671341896057","0.7250951528549194","0.7018917798995972","0.5768821835517883","0.7198354601860046","0.7250951528549194","0.7169747352600098","0.716390073299408","0.7222855091094971","0.7169747352600098"
"participant_3","10","NVIDIA GeForce RTX 3080","2","","","","f4d19a57336b","2023-07-12T18:54:39.000Z","2023-07-13T07:16:21.000Z","","yle4fsln","CIFAR10_1_simplemobilenet_FlTrust_fully_LabelFlipping_1_N50-S30_R0_salt_20230712_204339","finished","-","janousy","","2023-07-12T18:43:52.000Z","647","","Label Flipping","salt","50","0","30","true","Label Flipping","true","salt","50","0","0.3","7","3","true","FlTrust","0.5","5","Label Flipping","salt","50","0","30","true","CIFAR10","true","simplemobilenet","192.168.50.5:46653","0","0.2553191489361702","0.7197298407554626","0.6698625683784485","1.328744649887085","0.6694201827049255","0.7197298407554626","0.7367327213287354","0.7031219005584717","0.6783313155174255","0.7367327213287354","0.7549999952316284","0.7480994462966919","0.4073677659034729","0.7438889145851135","0.7549999952316284","0.7518041729927063","0.7526482343673706","0.7538849115371704","0.7518041729927063","0.6908544301986694","0.6786425709724426","0.6549708843231201","0.7055379748344421","0.6908544301986694","0.7126868963241577","0.7172662615776062","0.7339456081390381","0.7126868963241577"
"participant_2","10","NVIDIA GeForce RTX 3080","2","","","","98ab4cece612","2023-07-12T18:54:42.000Z","2023-07-13T07:16:21.000Z","","ids0vm6p","CIFAR10_1_simplemobilenet_FlTrust_fully_LabelFlipping_1_N50-S30_R0_salt_20230712_204339","finished","-","janousy","","2023-07-12T18:43:52.000Z","650","","Label Flipping","salt","50","0","30","true","Label Flipping","true","salt","50","0","0.3","7","3","true","FlTrust","0.5","5","Label Flipping","salt","50","0","30","true","CIFAR10","true","simplemobilenet","192.168.50.4:46652","0","0.21875","0.7418471574783325","0.6785761117935181","1.3407124280929563","0.6737825274467468","0.7418471574783325","0.7504392266273499","0.7109615802764893","0.6867318153381348","0.7504392266273499","0.7549999952316284","0.6857143044471741","0.3092440664768219","0.6600000262260437","0.7549999952316284","0.7420514225959778","0.7437525987625122","0.7459571957588196","0.7420514225959778","0.6857909560203552","0.6590942740440369","0.6139450073242188","0.6737963557243347","0.6857909560203552","0.7112240195274353","0.7031270265579224","0.7076799273490906","0.7112240195274353"
"participant_5","10","NVIDIA GeForce RTX 3080","2","","","","fefb1261549b","2023-07-12T18:54:39.000Z","2023-07-13T07:16:21.000Z","","hcqh0yas","CIFAR10_1_simplemobilenet_FlTrust_fully_LabelFlipping_1_N50-S30_R0_salt_20230712_204339","finished","-","janousy","","2023-07-12T18:43:52.000Z","647","","Label Flipping","salt","50","0","30","true","No Attack","true","salt","50","0","0","7","3","true","FlTrust","0.5","5","Label Flipping","salt","50","0","30","true","CIFAR10","true","simplemobilenet","192.168.50.7:46655","0","0.2980769230769231","0.7541230916976929","0.6976768970489502","1.367930293083191","0.6891602873802185","0.7541230916976929","0.7619752883911133","0.7264734506607056","0.6985838413238525","0.7619752883911133","0.871666669845581","0.8434920907020569","0.47598379850387573","0.8633333444595337","0.871666669845581","0.8280942440032959","0.8275593519210815","0.8273490071296692","0.8280942440032959","0.747166633605957","0.7268970012664795","0.6417368054389954","0.7521032691001892","0.747166633605957","0.783088743686676","0.7802637815475464","0.784376859664917","0.783088743686676"
"participant_0","10","NVIDIA GeForce RTX 3080","2","","","","30237f6c4ece","2023-07-12T18:43:25.000Z","2023-07-13T07:16:23.000Z","","vmervyd5","CIFAR10_1_simplemobilenet_FlTrust_fully_LabelFlipping_1_N50-S50_R0_salt_20230712_203222","finished","-","janousy","","2023-07-12T18:33:33.000Z","592","","Label Flipping","salt","50","0","50","true","No Attack","true","salt","50","0","0","7","3","true","FlTrust","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.2:46640","0","0.25742574257425743","0.7122235298156738","0.6534373760223389","1.248921036720276","0.6478598117828369","0.7122235298156738","0.7377323508262634","0.697681188583374","0.6722421646118164","0.7377323508262634","0.8299999833106995","0.7869841456413269","0.5128008723258972","0.7833333611488342","0.8299999833106995","0.8197840452194214","0.8192125558853149","0.8188890218734741","0.8197840452194214","0.7169046998023987","0.69289231300354","0.7487465739250183","0.7321640849113464","0.7169046998023987","0.7373546957969666","0.73883455991745","0.750145435333252","0.7373546957969666"
"participant_6","10","NVIDIA GeForce RTX 3080","2","","","","cc9197bad377","2023-07-12T18:43:27.000Z","2023-07-13T07:16:23.000Z","","lhallol6","CIFAR10_1_simplemobilenet_FlTrust_fully_LabelFlipping_1_N50-S50_R0_salt_20230712_203222","finished","-","janousy","","2023-07-12T18:32:37.000Z","650","","Label Flipping","salt","50","0","50","true","No Attack","true","salt","50","0","0","7","3","true","FlTrust","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.8:46646","0","0.17708333333333334","0.7254647016525269","0.6786882281303406","1.2108138799667358","0.6727496981620789","0.7254647016525269","0.7583679556846619","0.7216265797615051","0.6921021342277527","0.7583679556846619","0.7850000262260437","0.7432540059089661","0.6297934651374817","0.7599999904632568","0.7850000262260437","0.8115081191062927","0.81169193983078","0.8120547533035278","0.8115081191062927","0.7413968443870544","0.7220272421836853","0.6782499551773071","0.7603625059127808","0.7413968443870544","0.7688969373703003","0.7653514742851257","0.7657974362373352","0.7688969373703003"
"participant_3","10","NVIDIA GeForce RTX 3080","2","","","","fd26e41007ad","2023-07-12T18:43:25.000Z","2023-07-13T07:16:23.000Z","","jrt5fk5k","CIFAR10_1_simplemobilenet_FlTrust_fully_LabelFlipping_1_N50-S50_R0_salt_20230712_203222","finished","-","janousy","","2023-07-12T18:32:37.000Z","648","","Label Flipping","salt","50","0","50","true","Label Flipping","true","salt","50","0","0.5","7","3","true","FlTrust","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.5:46643","0","0.18085106382978725","0.7260971069335938","0.6739960312843323","1.257491946220398","0.6696953773498535","0.7260971069335938","0.7407050132751465","0.70647132396698","0.6824091076850891","0.7407050132751465","0.6450000405311584","0.6564285755157471","0.5240591764450073","0.706428587436676","0.6450000405311584","0.7469383478164673","0.7490823864936829","0.7515995502471924","0.7469383478164673","0.6908254027366638","0.6723806858062744","0.6036424040794373","0.6984074711799622","0.6908254027366638","0.7144278287887573","0.7141172885894775","0.7217146754264832","0.7144278287887573"
"participant_8","10","NVIDIA GeForce RTX 3080","2","","","","bc733a5e9eae","2023-07-12T18:43:19.000Z","2023-07-13T07:16:23.000Z","","puiwhqtx","CIFAR10_1_simplemobilenet_FlTrust_fully_LabelFlipping_1_N50-S50_R0_salt_20230712_203222","finished","-","janousy","","2023-07-12T18:32:36.000Z","643","","Label Flipping","salt","50","0","50","true","Label Flipping","true","salt","50","0","0.5","7","3","true","FlTrust","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.10:46648","0","0.17272727272727273","0.7243164777755737","0.6690139174461365","1.3985443115234375","0.6662571430206299","0.7243164777755737","0.7419849634170532","0.700549840927124","0.6687726974487305","0.7419849634170532","0.795555591583252","0.7313888669013977","0.8137816786766052","0.7314286231994629","0.795555591583252","0.74122154712677","0.7435365915298462","0.746506929397583","0.74122154712677","0.7277143597602844","0.6959604024887085","0.6526910662651062","0.7122460603713989","0.7277143597602844","0.7351596355438232","0.717926025390625","0.7150090932846069","0.7351596355438232"
"participant_2","10","NVIDIA GeForce RTX 3080","2","","","","bc7e77af5dbe","2023-07-12T18:43:27.000Z","2023-07-13T07:16:23.000Z","","nr2rz49f","CIFAR10_1_simplemobilenet_FlTrust_fully_LabelFlipping_1_N50-S50_R0_salt_20230712_203222","finished","-","janousy","","2023-07-12T18:32:36.000Z","651","","Label Flipping","salt","50","0","50","true","Label Flipping","true","salt","50","0","0.5","7","3","true","FlTrust","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.4:46642","0","0.16666666666666666","0.7370673418045044","0.675513744354248","1.279807448387146","0.6699844002723694","0.7370673418045044","0.7438367009162903","0.7068659067153931","0.6829315423965454","0.7438367009162903","0.6238095760345459","0.6042307615280151","0.585703432559967","0.6100000143051147","0.6238095760345459","0.7422770261764526","0.7438482046127319","0.7457873225212097","0.7422770261764526","0.6326502561569214","0.6303772330284119","0.6440578699111938","0.6681932806968689","0.6326502561569214","0.6831132173538208","0.6891055107116699","0.7110990881919861","0.6831132173538208"
"participant_1","10","NVIDIA GeForce RTX 3080","2","","","","9f4915314847","2023-07-12T18:43:25.000Z","2023-07-13T07:16:23.000Z","","dqik1l5c","CIFAR10_1_simplemobilenet_FlTrust_fully_LabelFlipping_1_N50-S50_R0_salt_20230712_203222","finished","-","janousy","","2023-07-12T18:32:36.000Z","649","","Label Flipping","salt","50","0","50","true","No Attack","true","salt","50","0","0","7","3","true","FlTrust","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.3:46641","0","0.20212765957446807","0.729622483253479","0.6868727207183838","1.2257506847381592","0.6868252158164978","0.729622483253479","0.7671560049057007","0.7317495346069336","0.704743504524231","0.7671560049057007","0.59333336353302","0.6069047451019287","0.9595012068748474","0.6650000214576721","0.59333336353302","0.8123886585235596","0.8127878308296204","0.8133881688117981","0.8123886585235596","0.7079126834869385","0.6762816905975342","0.804390549659729","0.7081825137138367","0.7079126834869385","0.7351886034011841","0.7341278791427612","0.7445394992828369","0.7351886034011841"
"participant_4","10","NVIDIA GeForce RTX 3080","2","","","","63fecccaf0e2","2023-07-12T18:43:25.000Z","2023-07-13T07:16:23.000Z","","7qkd551e","CIFAR10_1_simplemobilenet_FlTrust_fully_LabelFlipping_1_N50-S50_R0_salt_20230712_203222","finished","-","janousy","","2023-07-12T18:32:36.000Z","649","","Label Flipping","salt","50","0","50","true","No Attack","true","salt","50","0","0","7","3","true","FlTrust","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.6:46644","0","0.22641509433962265","0.747342586517334","0.685834527015686","1.3109307289123535","0.6749628186225891","0.747342586517334","0.7570428848266602","0.716262936592102","0.6848116517066956","0.7570428848266602","0.846428632736206","0.7708225250244141","0.6563533544540405","0.7716667056083679","0.846428632736206","0.8089892864227295","0.8086267709732056","0.8084160685539246","0.8089892864227295","0.7408809661865234","0.7042617797851562","0.7486177682876587","0.7346824407577515","0.7408809661865234","0.7426775097846985","0.7355984449386597","0.7441164255142212","0.7426775097846985"
"participant_5","10","NVIDIA GeForce RTX 3080","2","","","","bac7424e112f","2023-07-12T18:43:21.000Z","2023-07-13T07:16:23.000Z","","72natd56","CIFAR10_1_simplemobilenet_FlTrust_fully_LabelFlipping_1_N50-S50_R0_salt_20230712_203222","finished","-","janousy","","2023-07-12T18:32:36.000Z","645","","Label Flipping","salt","50","0","50","true","No Attack","true","salt","50","0","0","7","3","true","FlTrust","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.7:46645","0","0.18269230769230768","0.7459062933921814","0.6958861947059631","1.330085277557373","0.690537691116333","0.7459062933921814","0.7634007930755615","0.7271411418914795","0.6987021565437317","0.7634007930755615","0.7049999833106995","0.67090904712677","0.6446045637130737","0.6466666460037231","0.7049999833106995","0.8328356742858887","0.8324964642524719","0.8324061632156372","0.8328356742858887","0.6979603171348572","0.6730067133903503","0.8141760230064392","0.7292699217796326","0.6979603171348572","0.7068383097648621","0.7137178182601929","0.7584319710731506","0.7068383097648621"
"participant_7","10","NVIDIA GeForce RTX 3080","2","","","","25ae4bcd27c3","2023-07-12T18:43:25.000Z","2023-07-13T07:16:23.000Z","","0t26uizk","CIFAR10_1_simplemobilenet_FlTrust_fully_LabelFlipping_1_N50-S50_R0_salt_20230712_203222","finished","-","janousy","","2023-07-12T18:32:36.000Z","649","","Label Flipping","salt","50","0","50","true","Label Flipping","true","salt","50","0","0.5","7","3","true","FlTrust","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.9:46647","0","0.17475728155339806","0.7447721362113953","0.6825219988822937","1.337157130241394","0.6765745282173157","0.7447721362113953","0.7566673755645752","0.7156957387924194","0.6865454316139221","0.7566673755645752","0.7333333492279053","0.6957143545150757","0.5972709059715271","0.7083333730697632","0.7333333492279053","0.749807596206665","0.7517464756965637","0.754152774810791","0.749807596206665","0.6727089285850525","0.655991792678833","0.7172585725784302","0.6807482242584229","0.6727089285850525","0.6837303638458252","0.6896708607673645","0.7022384405136108","0.6837303638458252"
"participant_9","10","NVIDIA GeForce RTX 3080","2","","","","15f2413a0dbd","2023-07-12T18:43:23.000Z","2023-07-13T07:16:24.000Z","","xsg5wh1p","CIFAR10_1_simplemobilenet_FlTrust_fully_LabelFlipping_1_N50-S50_R0_salt_20230712_203222","finished","-","janousy","","2023-07-12T18:32:35.000Z","648","","Label Flipping","salt","50","0","50","true","Label Flipping","true","salt","50","0","0.5","7","3","true","FlTrust","0.5","5","Label Flipping","salt","50","0","50","true","CIFAR10","true","simplemobilenet","192.168.50.11:46649","0","0.1904761904761905","0.7357960939407349","0.6902862787246704","1.1207749843597412","0.6940425038337708","0.7357960939407349","0.7544413805007935","0.7216196656227112","0.6974605321884155","0.7544413805007935","0.6966667175292969","0.6764646768569946","0.5140194296836853","0.7000000476837158","0.6966667175292969","0.7499531507492065","0.7518696784973145","0.7542001008987427","0.7499531507492065","0.6434947848320007","0.6194292306900024","0.6414902806282043","0.635888934135437","0.6434947848320007","0.686884880065918","0.6704989671707153","0.6660643219947815","0.686884880065918"
