"Name","Round","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.targeted","attack_env.attack","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","aggregator_args.sentinel_loss_threshold","aggregator_args.algorithm","adversarial_args.target_label","adversarial_args.target_changed_label","Test/ASR-backdoor","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Train/Accuracy","Train/F1Score","Train/Loss","Train/Precision","Train/Recall","TrainEpoch/Accuracy","TrainEpoch/F1Score","TrainEpoch/Precision","TrainEpoch/Recall","Validation/Accuracy","Validation/F1Score","Validation/Loss","Validation/Precision","Validation/Recall","ValidationEpoch/Accuracy","ValidationEpoch/F1Score","ValidationEpoch/Precision","ValidationEpoch/Recall","epoch","trainer/global_step","val_loss_192.168.50.10:46878","val_loss_192.168.50.10:46888","val_loss_192.168.50.10:46898","val_loss_192.168.50.10:46908","val_loss_192.168.50.10:46918","val_loss_192.168.50.10:46928","val_loss_192.168.50.10:46938","val_loss_192.168.50.10:46948","val_loss_192.168.50.10:46958","val_loss_192.168.50.11:46879","val_loss_192.168.50.11:46889","val_loss_192.168.50.11:46899","val_loss_192.168.50.11:46909","val_loss_192.168.50.11:46919","val_loss_192.168.50.11:46929","val_loss_192.168.50.11:46939","val_loss_192.168.50.11:46949","val_loss_192.168.50.11:46959","val_loss_192.168.50.2:46870","val_loss_192.168.50.2:46880","val_loss_192.168.50.2:46890","val_loss_192.168.50.2:46900","val_loss_192.168.50.2:46910","val_loss_192.168.50.2:46920","val_loss_192.168.50.2:46930","val_loss_192.168.50.2:46940","val_loss_192.168.50.2:46950","val_loss_192.168.50.3:46871","val_loss_192.168.50.3:46881","val_loss_192.168.50.3:46891","val_loss_192.168.50.3:46901","val_loss_192.168.50.3:46911","val_loss_192.168.50.3:46921","val_loss_192.168.50.3:46931","val_loss_192.168.50.3:46941","val_loss_192.168.50.3:46951","val_loss_192.168.50.4:46872","val_loss_192.168.50.4:46882","val_loss_192.168.50.4:46892","val_loss_192.168.50.4:46902","val_loss_192.168.50.4:46912","val_loss_192.168.50.4:46922","val_loss_192.168.50.4:46932","val_loss_192.168.50.4:46942","val_loss_192.168.50.4:46952","val_loss_192.168.50.5:46873","val_loss_192.168.50.5:46883","val_loss_192.168.50.5:46893","val_loss_192.168.50.5:46903","val_loss_192.168.50.5:46913","val_loss_192.168.50.5:46923","val_loss_192.168.50.5:46933","val_loss_192.168.50.5:46943","val_loss_192.168.50.5:46953","val_loss_192.168.50.6:46874","val_loss_192.168.50.6:46884","val_loss_192.168.50.6:46894","val_loss_192.168.50.6:46904","val_loss_192.168.50.6:46914","val_loss_192.168.50.6:46924","val_loss_192.168.50.6:46934","val_loss_192.168.50.6:46944","val_loss_192.168.50.6:46954","val_loss_192.168.50.7:46875","val_loss_192.168.50.7:46885","val_loss_192.168.50.7:46895","val_loss_192.168.50.7:46905","val_loss_192.168.50.7:46915","val_loss_192.168.50.7:46925","val_loss_192.168.50.7:46935","val_loss_192.168.50.7:46945","val_loss_192.168.50.7:46955","val_loss_192.168.50.8:46876","val_loss_192.168.50.8:46886","val_loss_192.168.50.8:46896","val_loss_192.168.50.8:46906","val_loss_192.168.50.8:46916","val_loss_192.168.50.8:46926","val_loss_192.168.50.8:46936","val_loss_192.168.50.8:46946","val_loss_192.168.50.8:46956","val_loss_192.168.50.9:46877","val_loss_192.168.50.9:46887","val_loss_192.168.50.9:46897","val_loss_192.168.50.9:46907","val_loss_192.168.50.9:46917","val_loss_192.168.50.9:46927","val_loss_192.168.50.9:46937","val_loss_192.168.50.9:46947","val_loss_192.168.50.9:46957","Global Trust 192.168.50.10:46668","Global Trust 192.168.50.10:46678","Global Trust 192.168.50.10:46688","Global Trust 192.168.50.11:46669","Global Trust 192.168.50.11:46679","Global Trust 192.168.50.11:46689","Global Trust 192.168.50.2:46660","Global Trust 192.168.50.2:46670","Global Trust 192.168.50.2:46680","Global Trust 192.168.50.3:46661","Global Trust 192.168.50.3:46671","Global Trust 192.168.50.3:46681","Global Trust 192.168.50.4:46662","Global Trust 192.168.50.4:46672","Global Trust 192.168.50.4:46682","Global Trust 192.168.50.5:46663","Global Trust 192.168.50.5:46673","Global Trust 192.168.50.5:46683","Global Trust 192.168.50.6:46664","Global Trust 192.168.50.6:46674","Global Trust 192.168.50.6:46684","Global Trust 192.168.50.7:46665","Global Trust 192.168.50.7:46675","Global Trust 192.168.50.7:46685","Global Trust 192.168.50.8:46666","Global Trust 192.168.50.8:46676","Global Trust 192.168.50.8:46686","Global Trust 192.168.50.9:46667","Global Trust 192.168.50.9:46677","Global Trust 192.168.50.9:46687","Models Evaluated"
"participant_1","10","finished","-","janousy","","2023-06-17T13:30:19.000Z","1561","","kd4pjzfx","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S30_R0_salt_20230617_132937","","2023-06-17T17:44:07.000Z","2023-06-17T13:56:20.000Z","61e088532c39","","","","","","Label Flipping","true","No Attack","true","salt","80","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.346891","salt","80","0","30","salt","80","0","30","","Sentinel","3","7","0.004","0","0.839175820350647","0.8228912949562073","0.3649007976055145","0.8343050479888916","0.839175820350647","0.8738344311714172","0.8741041421890259","0.8770743608474731","0.8738344311714172","0.9600000977516174","0.9407143592834472","0.13598722219467163","0.9416667222976683","0.9600000977516174","0.9246807098388672","0.9248756170272828","0.9252652525901794","0.9246807098388672","0.8582936525344849","0.8343319892883301","0.4266175329685211","0.8526279330253601","0.8582936525344849","0.8533056378364563","0.8530600070953369","0.857551097869873","0.8533056378364563","0","0","","","15.763235926628113","","","","","","","","","0.214866253794753","","","","","","","","","3.9407377876341343","","","","","","","","","","","","","","","","","","4.677823313511908","","","","","","","","","2.392380014061928","","","","","","","","","7.447797179222107","","","","","","","","","3.085987824946642","","","","","","","","","3.5871760360896587","","","","","","","","","3.732261168770492","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_7","10","finished","-","janousy","","2023-06-17T13:30:19.000Z","1560","","ata5uw8r","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S30_R0_salt_20230617_132937","","2023-06-17T17:44:07.000Z","2023-06-17T13:56:19.000Z","65684d8c6c20","","","","","","Label Flipping","true","Label Flipping","true","salt","80","0","0.3","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.946897","salt","80","0","30","salt","80","0","30","","Sentinel","3","7","0","0.8717948717948718","0.7811328768730164","0.7291856408119202","4.002328395843506","0.7243822813034058","0.7811328768730164","0.8028655052185059","0.7649926543235779","0.7481407523155212","0.8028655052185059","0.706428587436676","0.6865262389183044","0.3619191944599152","0.6833333969116211","0.706428587436676","0.8059873580932617","0.8061168193817139","0.8068588972091675","0.8059873580932617","0.7795016169548035","0.7673599720001221","0.33172407746315","0.7846779227256775","0.7795016169548035","0.7876972556114197","0.7908248901367188","0.7953224182128906","0.7876972556114197","0","0","","","0.4419887401163578","","","","","","","","","2.929454267024994","","","","","","","","","0.40305500477552414","","","","","","","","","2.0240620970726013","","","","","","","","","0.20275221299380064","","","","","","","","","0.385117381811142","","","","","","","","","0.22663244046270847","","","","","","","","","0.3410658910870552","","","","","","","","","0.3415320962667465","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","10","finished","-","janousy","","2023-06-17T13:30:19.000Z","1559","","a2x6wqp8","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S30_R0_salt_20230617_132937","","2023-06-17T17:44:07.000Z","2023-06-17T13:56:18.000Z","bad3fadc4398","","","","","","Label Flipping","true","Label Flipping","true","salt","80","0","0.3","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.646894","salt","80","0","30","salt","80","0","30","","Sentinel","3","7","0","0.9423076923076924","0.7657220959663391","0.7180270552635193","3.894422769546509","0.7191044688224792","0.7657220959663391","0.7881863713264465","0.7543007731437683","0.7425841093063354","0.7881863713264465","0.9000000953674316","0.9000000953674316","0.10854005813598631","0.9000000953674316","0.9000000953674316","0.8102689385414124","0.8103945255279541","0.8110836148262024","0.8102689385414124","0.7653661370277405","0.7549743056297302","0.37058278918266296","0.7752129435539246","0.7653661370277405","0.7740543484687805","0.7780346274375916","0.7846007943153381","0.7740543484687805","0","0","","","0.5216806493699551","","","","","","","","","2.3312825858592987","","","","","","","","","0.4024309292435646","","","","","","","","","0.8828278258442879","","","","","","","","","0.3736544221173972","","","","","","","","","0.2878085561096668","","","","","","","","","","","","","","","","","","0.4292434041853994","","","","","","","","","0.3312367647886276","","","","","","","","","0.24094456946477297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","10","finished","-","janousy","","2023-06-17T13:30:19.000Z","1561","","2iio4jsq","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S30_R0_salt_20230617_132937","","2023-06-17T17:44:07.000Z","2023-06-17T13:56:20.000Z","9b3b1eaf8cfc","","","","","","Label Flipping","true","Label Flipping","true","salt","80","0","0.3","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.446892","salt","80","0","30","salt","80","0","30","","Sentinel","3","7","0","0.8703703703703703","0.7555989623069763","0.7160889506340027","3.7692153453826904","0.7104600071907043","0.7555989623069763","0.7834871411323547","0.7480343580245972","0.7315642237663269","0.7834871411323547","0.8300000429153442","0.824603259563446","0.21238410472869873","0.8250000476837158","0.8300000429153442","0.8023107051849365","0.8022157549858093","0.8028523921966553","0.8023107051849365","0.7517895102500916","0.7418277263641357","0.3839052021503449","0.7565785050392151","0.7517895102500916","0.7890556454658508","0.7869274020195007","0.790290355682373","0.7890556454658508","0","0","","","0.24745228420943025","","","","","","","","","1.851213216781616","","","","","","","","","0.3534157872200012","","","","","","","","","1.289284564554691","","","","","","","","","","","","","","","","","","0.4423238039016723","","","","","","","","","0.3247009990736842","","","","","","","","","0.289457260951167","","","","","","","","","0.4636193383485079","","","","","","","","","0.3453203555982327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","10","finished","-","janousy","","2023-06-17T12:37:23.000Z","1482","","1o32ybos","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S100_R0_salt_20230617_123546","","2023-06-17T17:44:09.000Z","2023-06-17T13:02:05.000Z","cffe48bb9b59","","","","","","Label Flipping","true","Label Flipping","true","salt","80","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.246870","salt","80","0","100","salt","80","0","100","","Sentinel","3","7","0","0.8571428571428571","0.776528537273407","0.737426221370697","3.6136276721954346","0.7400487661361694","0.776528537273407","0.7957208156585693","0.7655541300773621","0.7528758645057678","0.7957208156585693","0.8541666865348816","0.8333333730697632","0.16506090760231018","0.8333333730697632","0.8541666865348816","0.8118390440940857","0.8116255402565002","0.8121713399887085","0.8118390440940857","0.7775452733039856","0.7510092854499817","0.319017618894577","0.7539835572242737","0.7775452733039856","0.8010393977165222","0.7933026552200317","0.795635461807251","0.8010393977165222","0","0","0.3334934189915657","","","","","","","","","0.2264991290867329","","","","","","","","","","","","","","","","","","0.33620666712522507","","","","","","","","","1.326601415872574","","","","","","","","","0.18536926992237568","","","","","","","","","2.8663070797920227","","","","","","","","","0.2426920980215073","","","","","","","","","0.3267998993396759","","","","","","","","","0.34720101300626993","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_7","10","finished","-","janousy","","2023-06-17T12:36:28.000Z","1529","","s8d6qoy2","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S100_R0_salt_20230617_123546","","2023-06-17T17:44:09.000Z","2023-06-17T13:01:57.000Z","1f1dac6add36","","","","","","Label Flipping","true","Label Flipping","true","salt","80","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.946877","salt","80","0","100","salt","80","0","100","","Sentinel","3","7","0","0.8632478632478633","0.7817550301551819","0.7306320071220398","4.3327765464782715","0.7253671288490295","0.7817550301551819","0.8059064745903015","0.7683359980583191","0.7512649893760681","0.8059064745903015","0.6800000667572021","0.7015873193740845","0.3156118094921112","0.746666669845581","0.6800000667572021","0.80857914686203","0.8079473972320557","0.8078663349151611","0.80857914686203","0.7672487497329712","0.7555847764015198","0.3175393044948578","0.7739017009735107","0.7672487497329712","0.7939720153808594","0.7918593287467957","0.7914854288101196","0.7939720153808594","0","0","0.6486604809761047","","","","","","","","","0.21128798987774644","","","","","","","","","0.2418084815144539","","","","","","","","","0.28854938922449946","","","","","","","","","2.4988272190093994","","","","","","","","","0.3309722635895014","","","","","","","","","1.8940372318029404","","","","","","","","","0.20481326803565025","","","","","","","","","0.49443730898201466","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_6","10","finished","-","janousy","","2023-06-17T12:36:28.000Z","1540","","s2ccsmcw","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S100_R0_salt_20230617_123546","","2023-06-17T17:44:09.000Z","2023-06-17T13:02:08.000Z","09a5f28577ac","","","","","","Label Flipping","true","Label Flipping","true","salt","80","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.846876","salt","80","0","100","salt","80","0","100","","Sentinel","3","7","0","0.8811881188118812","0.7523093223571777","0.705426037311554","3.7321219444274902","0.7047860026359558","0.7523093223571777","0.7864763736724854","0.7544095516204834","0.7410281896591187","0.7864763736724854","0.75","0.7475324869155884","0.22561852633953097","0.7583333849906921","0.75","0.8072313666343689","0.8074855208396912","0.8080917596817017","0.8072313666343689","0.7585185170173645","0.7406719923019409","0.4232313930988312","0.7606634497642517","0.7585185170173645","0.7775461673736572","0.7766252160072327","0.7844858169555664","0.7775461673736572","0","0","0.38221047818660736","","","","","","","","","0.8027697652578354","","","","","","","","","0.17819186579436064","","","","","","","","","0.29939216934144497","","","","","","","","","2.4782890677452087","","","","","","","","","0.4597519021481275","","","","","","","","","1.9650535136461256","","","","","","","","","0.277294940315187","","","","","","","","","","","","","","","","","","0.3554215207695961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","10","finished","-","janousy","","2023-06-17T12:36:28.000Z","1533","","rxm59mgs","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S100_R0_salt_20230617_123546","","2023-06-17T17:44:09.000Z","2023-06-17T13:02:01.000Z","0be967fed50f","","","","","","Label Flipping","true","Label Flipping","true","salt","80","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.546873","salt","80","0","100","salt","80","0","100","","Sentinel","3","7","0","0.845360824742268","0.7530683875083923","0.7054311037063599","3.5174765586853027","0.7065931558609009","0.7530683875083923","0.7716362476348877","0.7424481511116028","0.7294542193412781","0.7716362476348877","0.7583333253860474","0.7547980546951294","0.3150025010108948","0.7550000548362732","0.7583333253860474","0.807304859161377","0.807831346988678","0.8085815906524658","0.807304859161377","0.7407935261726379","0.7290351986885071","0.3315849006175995","0.744358479976654","0.7407935261726379","0.7774961590766907","0.7793631553649902","0.7837531566619873","0.7774961590766907","0","0","0.6288643106818199","","","","","","","","","0.2616702578961849","","","","","","","","","0.2175420590210706","","","","","","","","","0.6132310591638088","","","","","","","","","2.466063514351845","","","","","","","","","","","","","","","","","","1.210034130141139","","","","","","","","","0.5637687742710114","","","","","","","","","0.31755832582712173","","","","","","","","","0.2612759433686733","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","10","finished","-","janousy","","2023-06-17T12:36:28.000Z","1537","","pv4gvjfd","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S100_R0_salt_20230617_123546","","2023-06-17T17:44:09.000Z","2023-06-17T13:02:05.000Z","1b7925e4b31c","","","","","","Label Flipping","true","Label Flipping","true","salt","80","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.346871","salt","80","0","100","salt","80","0","100","","Sentinel","3","7","0","0.8842105263157894","0.7679519057273865","0.7238906621932983","3.543808937072754","0.7233830690383911","0.7679519057273865","0.7981892824172974","0.7702528834342957","0.7616711258888245","0.7981892824172974","0.8000000715255737","0.7466667294502258","0.1706596165895462","0.7166667580604553","0.8000000715255737","0.8148731589317322","0.8151264190673828","0.8155722618103027","0.8148731589317322","0.7705358266830444","0.7569681406021118","0.3625694215297699","0.7618979811668396","0.7705358266830444","0.798433244228363","0.7967457175254822","0.7990978360176086","0.798433244228363","0","0","0.3622600585222244","","","","","","","","","0.369991909712553","","","","","","","","","0.280641108751297","","","","","","","","","","","","","","","","","","1.484478980302811","","","","","","","","","0.276697127148509","","","","","","","","","1.3907158225774765","","","","","","","","","0.5138912610709667","","","","","","","","","0.6804989576339722","","","","","","","","","0.34387836419045925","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_5","10","finished","-","janousy","","2023-06-17T12:36:28.000Z","1537","","oztxcarn","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S100_R0_salt_20230617_123546","","2023-06-17T17:44:09.000Z","2023-06-17T13:02:05.000Z","fa4fd088295d","","","","","","Label Flipping","true","Label Flipping","true","salt","80","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.746875","salt","80","0","100","salt","80","0","100","","Sentinel","3","7","0","0.8301886792452831","0.7710369825363159","0.7252660989761353","4.165323734283447","0.7254422307014465","0.7710369825363159","0.7887657284736633","0.754149317741394","0.7389909625053406","0.7887657284736633","0.8133333921432495","0.8121789693832397","0.1619001030921936","0.8250000476837158","0.8133333921432495","0.8176999688148499","0.8174425959587097","0.8176301717758179","0.8176999688148499","0.7580600380897522","0.7448120713233948","0.31374961137771606","0.7578108906745911","0.7580600380897522","0.7865996360778809","0.7876393795013428","0.7903113961219788","0.7865996360778809","0","0","0.5616961531341076","","","","","","","","","0.3868360370397568","","","","","","","","","0.6112872660160065","","","","","","","","","0.3369157835841179","","","","","","","","","2.142465591430664","","","","","","","","","0.1757679507136345","","","","","","","","","1.5281927585601809","","","","","","","","","","","","","","","","","","0.32935115322470665","","","","","","","","","0.32483358308672905","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","10","finished","-","janousy","","2023-06-17T12:36:28.000Z","1536","","m7q0slsg","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S100_R0_salt_20230617_123546","","2023-06-17T17:44:09.000Z","2023-06-17T13:02:04.000Z","4b3f470cacae","","","","","","Label Flipping","true","No Attack","true","salt","80","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.646874","salt","80","0","100","salt","80","0","100","","Sentinel","3","7","0","0","0.813537061214447","0.7909573316574097","0.5102681517601013","0.8137711882591248","0.813537061214447","0.843140721321106","0.8403234481811523","0.8529088497161865","0.843140721321106","0.8550000786781311","0.8403174877166748","0.1304907202720642","0.8416666984558105","0.8550000786781311","0.936198592185974","0.9359580874443054","0.9358077049255372","0.936198592185974","0.8317769169807434","0.8138040900230408","0.4503396451473236","0.8315475583076477","0.8317769169807434","0.8574424982070923","0.8558560013771057","0.866759717464447","0.8574424982070923","0","0","5.214123800396919","","","","","","","","","4.876737273996696","","","","","","","","","8.011060178279877","","","","","","","","","4.543927103281021","","","","","","","","","0.6482633873820305","","","","","","","","","5.305917143821716","","","","","","","","","","","","","","","","","","0.9785304591059684","","","","","","","","","4.85309499502182","","","","","","","","","4.372038088738918","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","finished","-","janousy","","2023-06-17T12:36:28.000Z","1539","","jqduvicx","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S100_R0_salt_20230617_123546","","2023-06-17T17:44:09.000Z","2023-06-17T13:02:07.000Z","bd681b1ed7f3","","","","","","Label Flipping","true","Label Flipping","true","salt","80","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.1146879","salt","80","0","100","salt","80","0","100","","Sentinel","3","7","0","0.8809523809523809","0.7909832000732422","0.7434369325637817","3.1439099311828613","0.7419214844703674","0.7909832000732422","0.7959445714950562","0.7639480829238892","0.7492850422859192","0.7959445714950562","0.830000102519989","0.8105555772781372","0.20560474693775177","0.8266667127609253","0.830000102519989","0.8015146255493164","0.8021154999732971","0.8031706809997559","0.8015146255493164","0.7826014757156372","0.7677885293960571","0.38085272908210754","0.7905545234680176","0.7826014757156372","0.7826157212257385","0.7830489277839661","0.793595552444458","0.7826157212257385","0","0","0.3279085143003613","","","","","","","","","","","","","","","","","","0.559172049164772","","","","","","","","","0.32952909394953167","","","","","","","","","2.043287180364132","","","","","","","","","0.24230778589844704","","","","","","","","","2.231104791164398","","","","","","","","","0.5069726556539536","","","","","","","","","0.49931440548971295","","","","","","","","","0.3691263282671571","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","10","finished","-","janousy","","2023-06-17T12:36:28.000Z","1537","","9q755rjt","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S100_R0_salt_20230617_123546","","2023-06-17T17:44:09.000Z","2023-06-17T13:02:05.000Z","8bf2f323ca0f","","","","","","Label Flipping","true","No Attack","true","salt","80","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.446872","salt","80","0","100","salt","80","0","100","","Sentinel","3","7","0","0","0.812987744808197","0.7968258261680603","0.5242302417755127","0.8138121366500854","0.812987744808197","0.8428893685340881","0.8414333462715149","0.8494030237197876","0.8428893685340881","0.8416666984558105","0.8232900500297546","0.19586347043514252","0.833333432674408","0.8416666984558105","0.9194413423538208","0.9194973111152648","0.9198387265205384","0.9194413423538208","0.8577448129653931","0.8348748683929443","0.4374396204948426","0.8429365158081055","0.8577448129653931","0.8594134449958801","0.8574602007865906","0.8600865006446838","0.8594134449958801","0","0","1.3961436860263348","","","","","","","","","2.7531167566776276","","","","","","","","","5.240166286472231","","","","","","","","","2.8451696150004864","","","","","","","","","","","","","","","","","","3.771049790084362","","","","","","","","","0.2678109834123461","","","","","","","","","3.5787843726575375","","","","","","","","","5.984326601028442","","","","","","","","","4.059224352240562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_8","10","finished","-","janousy","","2023-06-17T12:36:28.000Z","1537","","882a2x6a","FASHIONMNIST_1_MLP_Sentinel_fully_LabelFlipping_1_N80-S100_R0_salt_20230617_123546","","2023-06-17T17:44:09.000Z","2023-06-17T13:02:05.000Z","8dea147e0f68","","","","","","Label Flipping","true","Label Flipping","true","salt","80","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.1046878","salt","80","0","100","salt","80","0","100","","Sentinel","3","7","0","0.8522727272727273","0.746587336063385","0.7027532458305359","3.154135465621948","0.703281044960022","0.746587336063385","0.7815245389938354","0.7569169998168945","0.7460967898368835","0.7815245389938354","0.8273810148239136","0.8130220174789429","0.36215317249298096","0.8266667127609253","0.8273810148239136","0.8027321100234985","0.8022596836090088","0.8021515011787415","0.8027321100234985","0.7655687928199768","0.7561392784118652","0.36296555399894714","0.7735516428947449","0.7655687928199768","0.8031363487243652","0.7985743284225464","0.8003383278846741","0.8031363487243652","0","0","","","","","","","","","","0.42887337133288383","","","","","","","","","1.0410709083080292","","","","","","","","","1.4290107637643814","","","","","","","","","2.1107790172100067","","","","","","","","","0.26359021849930286","","","","","","","","","1.8130606710910795","","","","","","","","","0.3230241797864437","","","","","","","","","0.5060229934751987","","","","","","","","","0.31290533766150475","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","10","finished","-","janousy","","2023-06-17T10:55:08.000Z","1378","","lxyzyd6g","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S30_R0_salt_20230617_105333","","2023-06-17T17:44:13.000Z","2023-06-17T11:18:06.000Z","199a689e0d64","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","0.3","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.246830","salt","50","0","30","salt","50","0","30","","FlTrust","3","7","0","0.38461538461538464","0.7609139680862427","0.735647976398468","2.503827043416383e+28","0.7538590431213379","0.7609139680862427","0.7909450531005859","0.7835855484008789","0.7970298528671265","0.7909450531005859","0.5571428537368774","0.58510822057724","2.96356466675772e+25","0.6500000357627869","0.5571428537368774","0.7374610900878906","0.74177086353302","0.7510321736335754","0.7374610900878906","0.6669769883155823","0.6670098900794983","3.1549466389265446e+25","0.6987764835357666","0.6669769883155823","0.7087864279747009","0.7189812660217285","0.7367560863494873","0.7087864279747009","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","10","finished","-","janousy","","2023-06-17T10:54:12.000Z","1434","","whx1hb8i","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N50-S30_R0_salt_20230617_105333","","2023-06-17T17:44:13.000Z","2023-06-17T11:18:06.000Z","9adf647a44de","","","","","","Label Flipping","true","No Attack","true","salt","50","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.446832","salt","50","0","30","salt","50","0","30","","FlTrust","3","7","0","0.3888888888888889","0.7424846887588501","0.7154789566993713","2.567080072916208e+28","0.7415015697479248","0.7424846887588501","0.7787230014801025","0.7676526308059692","0.7859934568405151","0.7787230014801025","0.6950000524520874","0.7049495577812195","1.0029993967887378e+25","0.7633333206176758","0.6950000524520874","0.7836708426475525","0.7761980295181274","0.7938259243965149","0.7836708426475525","0.78895503282547","0.7455741167068481","2.4404014003535627e+25","0.7617020010948181","0.78895503282547","0.7864631414413452","0.7687292695045471","0.7822124361991882","0.7864631414413452","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
