"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","data_args.dataset","data_args.is_iid","model_args.model","network_args","adversarial_args.attack_env.attack","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","adversarial_args.attack_env.targeted:","Round","Test/ASR-backdoor","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Train/Accuracy","Train/F1Score","Train/Loss","Train/Precision","Train/Recall","TrainEpoch/Accuracy","TrainEpoch/F1Score","TrainEpoch/Precision","TrainEpoch/Recall","Validation/Accuracy","Validation/F1Score","Validation/Loss","Validation/Precision","Validation/Recall","ValidationEpoch/Accuracy","ValidationEpoch/F1Score","ValidationEpoch/Precision","ValidationEpoch/Recall","cos_192.168.50.10:46538","cos_192.168.50.10:46558","cos_192.168.50.11:46539","cos_192.168.50.11:46559","cos_192.168.50.2:46530","cos_192.168.50.2:46550","cos_192.168.50.3:46531","cos_192.168.50.3:46551","cos_192.168.50.4:46532","cos_192.168.50.4:46552","cos_192.168.50.5:46533","cos_192.168.50.5:46553","cos_192.168.50.6:46534","cos_192.168.50.6:46554","cos_192.168.50.7:46535","cos_192.168.50.7:46555","cos_192.168.50.8:46536","cos_192.168.50.8:46556","cos_192.168.50.9:46537","cos_192.168.50.9:46557","epoch","trainer/global_step","val_loss_192.168.50.10:46538","val_loss_192.168.50.11:46539","val_loss_192.168.50.2:46530","val_loss_192.168.50.3:46531","val_loss_192.168.50.4:46532","val_loss_192.168.50.5:46533","val_loss_192.168.50.6:46534","val_loss_192.168.50.7:46535","val_loss_192.168.50.8:46536","val_loss_192.168.50.9:46537","cos_192.168.50.10:46518","cos_192.168.50.10:46598","cos_192.168.50.10:46608","cos_192.168.50.11:46519","cos_192.168.50.11:46599","cos_192.168.50.11:46609","cos_192.168.50.2:46510","cos_192.168.50.2:46590","cos_192.168.50.2:46600","cos_192.168.50.3:46511","cos_192.168.50.3:46591","cos_192.168.50.3:46601","cos_192.168.50.4:46512","cos_192.168.50.4:46592","cos_192.168.50.4:46602","cos_192.168.50.5:46513","cos_192.168.50.5:46593","cos_192.168.50.5:46603","cos_192.168.50.6:46514","cos_192.168.50.6:46594","cos_192.168.50.6:46604","cos_192.168.50.7:46515","cos_192.168.50.7:46595","cos_192.168.50.7:46605","cos_192.168.50.8:46516","cos_192.168.50.8:46596","cos_192.168.50.8:46606","cos_192.168.50.9:46517","cos_192.168.50.9:46597","cos_192.168.50.9:46607","val_loss_192.168.50.10:46518","val_loss_192.168.50.10:46558","val_loss_192.168.50.11:46519","val_loss_192.168.50.11:46559","val_loss_192.168.50.2:46510","val_loss_192.168.50.2:46550","val_loss_192.168.50.3:46511","val_loss_192.168.50.3:46551","val_loss_192.168.50.4:46512","val_loss_192.168.50.4:46552","val_loss_192.168.50.5:46513","val_loss_192.168.50.5:46553","val_loss_192.168.50.6:46514","val_loss_192.168.50.6:46554","val_loss_192.168.50.7:46515","val_loss_192.168.50.7:46555","val_loss_192.168.50.8:46516","val_loss_192.168.50.8:46556","val_loss_192.168.50.9:46517","val_loss_192.168.50.9:46557","cos_192.168.50.10:46548","cos_192.168.50.10:46568","cos_192.168.50.10:46638","cos_192.168.50.10:46648","cos_192.168.50.10:46658","cos_192.168.50.11:46549","cos_192.168.50.11:46569","cos_192.168.50.11:46639","cos_192.168.50.11:46649","cos_192.168.50.11:46659","cos_192.168.50.2:46540","cos_192.168.50.2:46560","cos_192.168.50.2:46630","cos_192.168.50.2:46640","cos_192.168.50.2:46650","cos_192.168.50.3:46541","cos_192.168.50.3:46561","cos_192.168.50.3:46631","cos_192.168.50.3:46641","cos_192.168.50.3:46651","cos_192.168.50.4:46542","cos_192.168.50.4:46562","cos_192.168.50.4:46632","cos_192.168.50.4:46642","cos_192.168.50.4:46652","cos_192.168.50.5:46543","cos_192.168.50.5:46563","cos_192.168.50.5:46633","cos_192.168.50.5:46643","cos_192.168.50.5:46653","cos_192.168.50.6:46544","cos_192.168.50.6:46564","cos_192.168.50.6:46634","cos_192.168.50.6:46644","cos_192.168.50.6:46654","cos_192.168.50.7:46545","cos_192.168.50.7:46565","cos_192.168.50.7:46635","cos_192.168.50.7:46645","cos_192.168.50.7:46655","cos_192.168.50.8:46546","cos_192.168.50.8:46566","cos_192.168.50.8:46636","cos_192.168.50.8:46646","cos_192.168.50.8:46656","cos_192.168.50.9:46547","cos_192.168.50.9:46567","cos_192.168.50.9:46637","cos_192.168.50.9:46647","cos_192.168.50.9:46657","val_loss_192.168.50.10:46548","val_loss_192.168.50.10:46568","val_loss_192.168.50.11:46549","val_loss_192.168.50.11:46569","val_loss_192.168.50.2:46540","val_loss_192.168.50.2:46560","val_loss_192.168.50.3:46541","val_loss_192.168.50.3:46561","val_loss_192.168.50.4:46542","val_loss_192.168.50.4:46562","val_loss_192.168.50.5:46543","val_loss_192.168.50.5:46563","val_loss_192.168.50.6:46544","val_loss_192.168.50.6:46564","val_loss_192.168.50.7:46545","val_loss_192.168.50.7:46565","val_loss_192.168.50.8:46546","val_loss_192.168.50.8:46566","val_loss_192.168.50.9:46547","val_loss_192.168.50.9:46567"
"participant_6","finished","-","janousy","","2023-06-12T20:18:27.000Z","1396","","t7fbymzt","MNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N80-S0_R80_salt_20230612_201800","","2023-06-13T07:12:17.000Z","2023-06-12T20:41:43.000Z","2fa55f66586d","","","","","","","No Attack","true","salt","80","0","0","7","3","false","Sentinel","MNIST","true","MLP","192.168.50.846546","Model Poisoning","salt","80","80","80","false","10","","","0.9379032850265504","0.931875228881836","0.15555769205093384","0.9392165541648864","0.9379032850265504","0.9671958088874816","0.9670930504798888","0.9680345058441162","0.9671958088874816","1.0000001192092896","1.0000001192092896","0.00426390441134572","1.0000001192092896","1.0000001192092896","0.9990822076797484","0.999077320098877","0.9990734457969666","0.9990822076797484","0.9047618508338928","0.8982361555099487","0.2342272847890854","0.9066137671470642","0.9047618508338928","0.9509329199790956","0.9487905502319336","0.948363959789276","0.9509329199790956","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","","","","","0","","","","","0.9800958633422852","","","","","0","","","","","0","","","","","0","","","","","0","","","","","","","","","","0","","","","","83821.046875","","60077.68359375","","59951.5517578125","","0.08503895811736584","","74921.9404296875","","55900.546875","","44160.08203125","","70859.4765625","","","","41996.1953125",""
"participant_5","finished","-","janousy","","2023-06-12T20:18:27.000Z","1394","","hgkw6ou0","MNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N80-S0_R80_salt_20230612_201800","","2023-06-13T07:12:17.000Z","2023-06-12T20:41:41.000Z","3eac158af400","","","","","","","Model Poisoning","true","salt","80","0.8","0","7","3","false","Sentinel","MNIST","true","MLP","192.168.50.746545","Model Poisoning","salt","80","80","80","false","10","","","0.09999997168779372","0.017626844346523285","10356.7900390625","0.009778224863111973","0.09999997168779372","0.10000000149011612","0.017814507707953453","0.009778225794434547","0.10000000149011612","0.2500000298023224","0.20258620381355288","61.05726623535156","0.2409999966621399","0.2500000298023224","0.3923212885856629","0.3922765851020813","0.3945760428905487","0.3923212885856629","0.25665342807769775","0.17685359716415405","77.54755401611328","0.2344738095998764","0.25665342807769775","0.2703317403793335","0.20690324902534485","0.3340325951576233","0.2703317403793335","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9625163078308104","","","","","0.9335379600524902","","","","","0.9368286728858948","","","","","0","","","","","0.9585287570953368","","","","","0.9646465182304382","","","","","0.9314845204353333","","","","","","","","","","0","","","","","0.927180290222168","","","","","85138.189453125","","60339.94140625","","53209.1025390625","","0.1931575757880637","","50931.8544921875","","51842.109375","","34434.97265625","","","","0.12401000037658604","","38979.4521484375",""
"participant_2","finished","-","janousy","","2023-06-12T20:18:27.000Z","1396","","9lh0haj5","MNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N80-S0_R80_salt_20230612_201800","","2023-06-13T07:12:17.000Z","2023-06-12T20:41:43.000Z","2c300a23b636","","","","","","","Model Poisoning","true","salt","80","0.8","0","7","3","false","Sentinel","MNIST","true","MLP","192.168.50.446542","Model Poisoning","salt","80","80","80","false","10","","","0.0967741683125496","0.017008451744914055","8679.9716796875","0.00947580672800541","0.0967741683125496","0.10000000149011612","0.017311234027147293","0.00947580672800541","0.10000000149011612","0.1850000023841858","0.10936027020215988","148.29660034179688","0.15800000727176666","0.1850000023841858","0.15903368592262268","0.15903930366039276","0.1618025153875351","0.15903368592262268","0.21740740537643433","0.1180311068892479","183.3863220214844","0.1137702614068985","0.21740740537643433","0.22359155118465424","0.1306660771369934","0.145423024892807","0.22359155118465424","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9511359333992004","","","","","0.9490635991096495","","","","","0.9521315097808838","","","","","0","","","","","","","","","","0.9541652798652648","","","","","0.9467363953590392","","","","","0.9320084452629088","","","","","0","","","","","0.935356855392456","","","","","83863.8671875","","56220.8359375","","67510.9833984375","","0.09922836720181748","","","","59388.8037109375","","39877.419921875","","67507.8583984375","","0.0932039357713279","","39597.7197265625",""
"participant_9","finished","-","janousy","","2023-06-12T20:18:27.000Z","1396","","3z3nd2me","MNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N80-S0_R80_salt_20230612_201800","","2023-06-13T07:12:17.000Z","2023-06-12T20:41:43.000Z","42bbf0bf760a","","","","","","","Model Poisoning","true","salt","80","0.8","0","7","3","false","Sentinel","MNIST","true","MLP","192.168.50.1146549","Model Poisoning","salt","80","80","80","false","10","","","0.09999997168779372","0.017056336626410484","10503.986328125","0.00947580672800541","0.09999997168779372","0.10000000149011612","0.017311234027147293","0.00947580672800541","0.10000000149011612","0.21666666865348816","0.12649573385715485","97.21795654296876","0.14166668057441711","0.21666666865348816","0.18537434935569763","0.18390128016471863","0.18505866825580597","0.18537434935569763","0.17222224175930023","0.07911490648984909","147.7963104248047","0.05856729298830032","0.17222224175930023","0.20000000298023224","0.08972347527742386","0.06467296183109283","0.20000000298023224","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9532424807548524","","","","","","","","","","0.9556953310966492","","","","","0","","","","","0.9632388949394226","","","","","0.9690032601356506","","","","","0.9526627659797668","","","","","0.9335379600524902","","","","","0","","","","","0.9389498829841614","","","","","94984.09375","","","","49554.8828125","","0.19361525867134333","","62865.2177734375","","54436.9580078125","","39066.81640625","","89538.9765625","","0.10957540385424024","","46535.8251953125",""
"participant_0","finished","-","janousy","","2023-06-12T19:56:18.000Z","1288","","y3l7pszy","MNIST_1_MLP_Krum_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_195449","","2023-06-13T07:12:19.000Z","2023-06-12T20:17:46.000Z","5e1a2965f1ce","","","","","","","No Attack","true","salt","10","0","0","7","3","false","Krum","MNIST","true","MLP","192.168.50.246530","Model Poisoning","salt","10","80","10","false","10","","","0.9401499032974244","0.9332422018051147","0.19475726783275604","0.9408065676689148","0.9401499032974244","0.9555878639221193","0.9548788070678712","0.9548513293266296","0.9555878639221193","1.0000001192092896","1.0000001192092896","0.000034794287785189226","1.0000001192092896","1.0000001192092896","0.9994409084320068","0.99943870306015","0.9994369149208068","0.9994409084320068","0.9273545742034912","0.9171642661094666","0.19134293496608737","0.920172154903412","0.9273545742034912","0.9579157829284668","0.957101345062256","0.9567256569862366","0.9579157829284668","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_8","finished","-","janousy","","2023-06-12T19:55:17.000Z","1348","","ol2mrx7k","MNIST_1_MLP_Krum_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_195449","","2023-06-13T07:12:19.000Z","2023-06-12T20:17:45.000Z","8e3309a8c56f","","","","","","","No Attack","true","salt","10","0","0","7","3","false","Krum","MNIST","true","MLP","192.168.50.1046538","Model Poisoning","salt","10","80","10","false","10","","","0.9760215282440186","0.9735020399093628","0.07580958306789398","0.9790784120559692","0.9760215282440186","0.9785887002944946","0.9781574606895448","0.9781920909881592","0.9785887002944946","0.9500001072883606","0.9600000381469728","0.030363185331225395","0.9875000715255736","0.9500001072883606","0.9890419244766236","0.9890685081481934","0.989101231098175","0.9890419244766236","0.9474472403526306","0.9451476335525512","0.13936692476272583","0.9500861763954164","0.9474472403526306","0.9705753326416016","0.9706082940101624","0.9711034893989564","0.9705753326416016","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","finished","-","janousy","","2023-06-12T19:55:17.000Z","1349","","lohzj32h","MNIST_1_MLP_Krum_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_195449","","2023-06-13T07:12:19.000Z","2023-06-12T20:17:46.000Z","943103a9d8f7","","","","","","","No Attack","true","salt","10","0","0","7","3","false","Krum","MNIST","true","MLP","192.168.50.446532","Model Poisoning","salt","10","80","10","false","10","","","0.8969917893409729","0.8886113166809082","0.3347720205783844","0.8984830975532532","0.8969917893409729","0.940962851047516","0.9405110478401184","0.9423693418502808","0.940962851047516","1.0000001192092896","1.0000001192092896","0.0010342899477109313","1.0000001192092896","1.0000001192092896","0.9908114075660706","0.990782916545868","0.9907607436180116","0.9908114075660706","0.94822758436203","0.93845397233963","0.1090509593486786","0.9394445419311525","0.94822758436203","0.9654297828674316","0.963817298412323","0.9630790948867798","0.9654297828674316","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","finished","-","janousy","","2023-06-12T19:55:17.000Z","1346","","erggjtjq","MNIST_1_MLP_Krum_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_195449","","2023-06-13T07:12:19.000Z","2023-06-12T20:17:43.000Z","8eac96f6b294","","","","","","","No Attack","true","salt","10","0","0","7","3","false","Krum","MNIST","true","MLP","192.168.50.1146539","Model Poisoning","salt","10","80","10","false","10","","","0.9456989765167236","0.9416983127593994","0.2548549473285675","0.9536252617836","0.9456989765167236","0.9567432403564452","0.9562450647354126","0.9565700888633728","0.9567432403564452","1.0000001192092896","1.0000001192092896","0.0030113025568425655","1.0000001192092896","1.0000001192092896","0.9983027577400208","0.9983047842979432","0.9983089566230774","0.9983027577400208","0.9417990446090698","0.9422429203987122","0.15751606225967407","0.953088641166687","0.9417990446090698","0.9722598195075988","0.9719621539115906","0.9721774458885192","0.9722598195075988","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_5","finished","-","janousy","","2023-06-12T19:55:17.000Z","1345","","dedhxlfe","MNIST_1_MLP_Krum_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_195449","","2023-06-13T07:12:19.000Z","2023-06-12T20:17:42.000Z","c38bfc6b05da","","","","","","","No Attack","true","salt","10","0","0","7","3","false","Krum","MNIST","true","MLP","192.168.50.746535","Model Poisoning","salt","10","80","10","false","10","","","0.9576881527900696","0.9536555409431458","0.149318665266037","0.9583334922790528","0.9576881527900696","0.9722272157669068","0.972072184085846","0.972830891609192","0.9722272157669068","1.0000001192092896","1.0000001192092896","0.0060651181265711784","1.0000001192092896","1.0000001192092896","0.9911866188049316","0.9911832809448242","0.9911890029907228","0.9911866188049316","0.9096693396568298","0.9067416787147522","0.14564567804336548","0.9162434339523317","0.9096693396568298","0.9615390300750732","0.961295247077942","0.962078094482422","0.9615390300750732","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","finished","-","janousy","","2023-06-12T19:55:16.000Z","1348","","rz0dbf61","MNIST_1_MLP_Krum_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_195449","","2023-06-13T07:12:19.000Z","2023-06-12T20:17:44.000Z","6246abf630d8","","","","","","","Model Poisoning","true","salt","10","0.8","0","7","3","false","Krum","MNIST","true","MLP","192.168.50.646534","Model Poisoning","salt","10","80","10","false","10","","","0.8918972611427307","0.8851701617240906","0.28669559955596924","0.8965399861335754","0.8918972611427307","0.9467849135398864","0.9450640678405762","0.9464009404182434","0.9467849135398864","0.8000000715255737","0.8000000715255737","0.0233304463326931","0.8000000715255737","0.8000000715255737","0.989265501499176","0.9892733693122864","0.9892948269844056","0.989265501499176","0.934722363948822","0.9277929663658142","0.13335327804088593","0.9299935102462769","0.934722363948822","0.956843078136444","0.95670485496521","0.9577901363372804","0.956843078136444","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","finished","-","janousy","","2023-06-12T19:55:16.000Z","1349","","qf76d5qq","MNIST_1_MLP_Krum_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_195449","","2023-06-13T07:12:19.000Z","2023-06-12T20:17:45.000Z","971f66192c06","","","","","","","No Attack","true","salt","10","0","0","7","3","false","Krum","MNIST","true","MLP","192.168.50.546533","Model Poisoning","salt","10","80","10","false","10","","","0.9169777631759644","0.9062331318855286","0.3191230297088623","0.912972331047058","0.9169777631759644","0.9411806464195251","0.941222608089447","0.9430938959121704","0.9411806464195251","1.0000001192092896","1.0000001192092896","0.002996742492541671","1.0000001192092896","1.0000001192092896","0.9923214316368104","0.992341935634613","0.9923697710037231","0.9923214316368104","0.9429498314857484","0.9410837888717652","0.16408155858516693","0.9518055319786072","0.9429498314857484","0.9631068706512452","0.9633036851882936","0.9654128551483154","0.9631068706512452","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_7","finished","-","janousy","","2023-06-12T19:55:16.000Z","1348","","fr5ww6bu","MNIST_1_MLP_Krum_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_195449","","2023-06-13T07:12:19.000Z","2023-06-12T20:17:44.000Z","b48b5ef92769","","","","","","","No Attack","true","salt","10","0","0","7","3","false","Krum","MNIST","true","MLP","192.168.50.946537","Model Poisoning","salt","10","80","10","false","10","","","0.9629263877868652","0.9600077271461488","0.10579953342676164","0.9654915928840636","0.9629263877868652","0.9728692173957824","0.9733076691627502","0.9749300479888916","0.9728692173957824","1.0000001192092896","1.0000001192092896","0.004725957289338112","1.0000001192092896","1.0000001192092896","0.9907968640327454","0.9907559752464294","0.9907345771789552","0.9907968640327454","0.9596606492996216","0.957444190979004","0.10535293072462082","0.9621759057044984","0.9596606492996216","0.9735684394836426","0.9724668264389038","0.9721285104751588","0.9735684394836426","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_6","finished","-","janousy","","2023-06-12T19:55:16.000Z","1348","","ca01bcab","MNIST_1_MLP_Krum_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_195449","","2023-06-13T07:12:19.000Z","2023-06-12T20:17:44.000Z","279e11b60053","","","","","","","No Attack","true","salt","10","0","0","7","3","false","Krum","MNIST","true","MLP","192.168.50.846536","Model Poisoning","salt","10","80","10","false","10","","","0.9424193501472472","0.9398536086082458","0.11309200525283812","0.9450460076332092","0.9424193501472472","0.9729684591293336","0.9722931385040284","0.9723076224327089","0.9729684591293336","1.0000001192092896","1.0000001192092896","0.03845330700278282","1.0000001192092896","1.0000001192092896","0.9885367155075072","0.9885587096214294","0.9885891675949096","0.9885367155075072","0.9264684319496156","0.9173640012741088","0.12369426339864732","0.9253705143928528","0.9264684319496156","0.9567209482192992","0.9555022120475768","0.9547090530395508","0.9567209482192992","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","finished","-","janousy","","2023-06-12T19:55:16.000Z","1344","","95f6hwkg","MNIST_1_MLP_Krum_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_195449","","2023-06-13T07:12:19.000Z","2023-06-12T20:17:40.000Z","0cbd85b70a7a","","","","","","","No Attack","true","salt","10","0","0","7","3","false","Krum","MNIST","true","MLP","192.168.50.346531","Model Poisoning","salt","10","80","10","false","10","","","0.9171851873397828","0.90947026014328","0.33861014246940613","0.9236035346984864","0.9171851873397828","0.9430164098739624","0.942209780216217","0.9424992203712464","0.9430164098739624","1.0000001192092896","1.0000001192092896","0.02981836535036564","1.0000001192092896","1.0000001192092896","0.9891948699951172","0.989210605621338","0.989241361618042","0.9891948699951172","0.9293915629386902","0.921574056148529","0.22522616386413577","0.9290609359741212","0.9293915629386902","0.9513862133026124","0.9514611959457396","0.9527004361152648","0.9513862133026124","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","finished","-","janousy","","2023-06-12T19:33:04.000Z","1269","","8yx1ujbl","MNIST_1_MLP_Krum_fully_ModelPoisoning_0_N50-S0_R80_salt_20230612_193137","","2023-06-13T07:12:19.000Z","2023-06-12T19:54:13.000Z","d7389a00472c","","","","","","","No Attack","true","salt","50","0","0","7","3","false","Krum","MNIST","true","MLP","192.168.50.246520","Model Poisoning","salt","50","80","50","false","10","","","0.9379262328147888","0.9297320246696472","0.2619701027870178","0.9367741346359252","0.9379262328147888","0.9542007446289062","0.953661859035492","0.9546445608139038","0.9542007446289062","1.0000001192092896","1.0000001192092896","0.007648872211575508","1.0000001192092896","1.0000001192092896","0.9975824356079102","0.9975777268409728","0.997575581073761","0.9975824356079102","0.9051720499992372","0.9026345014572144","0.20642521977424624","0.9109656810760498","0.9051720499992372","0.9593075513839722","0.9602656960487366","0.9616782069206238","0.9593075513839722","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_7","finished","-","janousy","","2023-06-12T19:32:04.000Z","1330","","wwcqhcq6","MNIST_1_MLP_Krum_fully_ModelPoisoning_0_N50-S0_R80_salt_20230612_193137","","2023-06-13T07:12:19.000Z","2023-06-12T19:54:14.000Z","712fefa43e78","","","","","","","Model Poisoning","true","salt","50","0.8","0","7","3","false","Krum","MNIST","true","MLP","192.168.50.946527","Model Poisoning","salt","50","80","50","false","10","","","0.9778956770896912","0.97493714094162","0.06382962316274643","0.976121425628662","0.9778956770896912","0.985628604888916","0.9856865406036376","0.985974907875061","0.985628604888916","1.0000001192092896","1.0000001192092896","0.02783238515257835","1.0000001192092896","1.0000001192092896","0.985818326473236","0.9857596158981324","0.985742688179016","0.985818326473236","0.9343386888504028","0.9244378209114076","0.1801183819770813","0.9261906147003174","0.9343386888504028","0.9532416462898254","0.95327627658844","0.9537787437438964","0.9532416462898254","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_8","finished","-","janousy","","2023-06-12T19:32:04.000Z","1324","","te8zgvon","MNIST_1_MLP_Krum_fully_ModelPoisoning_0_N50-S0_R80_salt_20230612_193137","","2023-06-13T07:12:19.000Z","2023-06-12T19:54:08.000Z","a6d51fc2d8ac","","","","","","","Model Poisoning","true","salt","50","0.8","0","7","3","false","Krum","MNIST","true","MLP","192.168.50.1046528","Model Poisoning","salt","50","80","50","false","10","","","0.9709678292274476","0.9664128422737122","0.10293393582105637","0.970745086669922","0.9709678292274476","0.9724469184875488","0.9723474979400636","0.9729474782943726","0.9724469184875488","1.0000001192092896","1.0000001192092896","0.025395167991518974","1.0000001192092896","1.0000001192092896","0.9871726036071776","0.9871956706047058","0.987228512763977","0.9871726036071776","0.922870397567749","0.9155455827713012","0.20710614323616028","0.9182870388031006","0.922870397567749","0.9638537764549256","0.9631065726280212","0.9631102681159972","0.9638537764549256","","","","","","","","","","","","","","","","","","","","","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
