"Name","Round","Test/ASR-backdoor","Test/ASR-targeted","Test/F1Score","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.targeted","attack_env.attack","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","aggregator_args.sentinel_loss_threshold","aggregator_args.algorithm","adversarial_args.target_label","adversarial_args.target_changed_label","aggregator_args.sentinelglobal_active_round","Test/Accuracy","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Train/Accuracy","Train/F1Score","Train/Loss","Train/Precision","Train/Recall","TrainEpoch/Accuracy","TrainEpoch/F1Score","TrainEpoch/Precision","TrainEpoch/Recall","Validation/Accuracy","Validation/F1Score","Validation/Loss","Validation/Precision","Validation/Recall","ValidationEpoch/Accuracy","ValidationEpoch/F1Score","ValidationEpoch/Precision","ValidationEpoch/Recall","epoch","trainer/global_step","val_loss_192.168.50.10:46878","val_loss_192.168.50.10:46888","val_loss_192.168.50.10:46898","val_loss_192.168.50.10:46908","val_loss_192.168.50.10:46918","val_loss_192.168.50.10:46928","val_loss_192.168.50.10:46938","val_loss_192.168.50.10:46948","val_loss_192.168.50.10:46958","val_loss_192.168.50.11:46879","val_loss_192.168.50.11:46889","val_loss_192.168.50.11:46899","val_loss_192.168.50.11:46909","val_loss_192.168.50.11:46919","val_loss_192.168.50.11:46929","val_loss_192.168.50.11:46939","val_loss_192.168.50.11:46949","val_loss_192.168.50.11:46959","val_loss_192.168.50.2:46870","val_loss_192.168.50.2:46880","val_loss_192.168.50.2:46890","val_loss_192.168.50.2:46900","val_loss_192.168.50.2:46910","val_loss_192.168.50.2:46920","val_loss_192.168.50.2:46930","val_loss_192.168.50.2:46940","val_loss_192.168.50.2:46950","val_loss_192.168.50.3:46871","val_loss_192.168.50.3:46881","val_loss_192.168.50.3:46891","val_loss_192.168.50.3:46901","val_loss_192.168.50.3:46911","val_loss_192.168.50.3:46921","val_loss_192.168.50.3:46931","val_loss_192.168.50.3:46941","val_loss_192.168.50.3:46951","val_loss_192.168.50.4:46872","val_loss_192.168.50.4:46882","val_loss_192.168.50.4:46892","val_loss_192.168.50.4:46902","val_loss_192.168.50.4:46912","val_loss_192.168.50.4:46922","val_loss_192.168.50.4:46932","val_loss_192.168.50.4:46942","val_loss_192.168.50.4:46952","val_loss_192.168.50.5:46873","val_loss_192.168.50.5:46883","val_loss_192.168.50.5:46893","val_loss_192.168.50.5:46903","val_loss_192.168.50.5:46913","val_loss_192.168.50.5:46923","val_loss_192.168.50.5:46933","val_loss_192.168.50.5:46943","val_loss_192.168.50.5:46953","val_loss_192.168.50.6:46874","val_loss_192.168.50.6:46884","val_loss_192.168.50.6:46894","val_loss_192.168.50.6:46904","val_loss_192.168.50.6:46914","val_loss_192.168.50.6:46924","val_loss_192.168.50.6:46934","val_loss_192.168.50.6:46944","val_loss_192.168.50.6:46954","val_loss_192.168.50.7:46875","val_loss_192.168.50.7:46885","val_loss_192.168.50.7:46895","val_loss_192.168.50.7:46905","val_loss_192.168.50.7:46915","val_loss_192.168.50.7:46925","val_loss_192.168.50.7:46935","val_loss_192.168.50.7:46945","val_loss_192.168.50.7:46955","val_loss_192.168.50.8:46876","val_loss_192.168.50.8:46886","val_loss_192.168.50.8:46896","val_loss_192.168.50.8:46906","val_loss_192.168.50.8:46916","val_loss_192.168.50.8:46926","val_loss_192.168.50.8:46936","val_loss_192.168.50.8:46946","val_loss_192.168.50.8:46956","val_loss_192.168.50.9:46877","val_loss_192.168.50.9:46887","val_loss_192.168.50.9:46897","val_loss_192.168.50.9:46907","val_loss_192.168.50.9:46917","val_loss_192.168.50.9:46927","val_loss_192.168.50.9:46937","val_loss_192.168.50.9:46947","val_loss_192.168.50.9:46957","Global Trust 192.168.50.10:46668","Global Trust 192.168.50.10:46678","Global Trust 192.168.50.10:46688","Global Trust 192.168.50.11:46669","Global Trust 192.168.50.11:46679","Global Trust 192.168.50.11:46689","Global Trust 192.168.50.2:46660","Global Trust 192.168.50.2:46670","Global Trust 192.168.50.2:46680","Global Trust 192.168.50.3:46661","Global Trust 192.168.50.3:46671","Global Trust 192.168.50.3:46681","Global Trust 192.168.50.4:46662","Global Trust 192.168.50.4:46672","Global Trust 192.168.50.4:46682","Global Trust 192.168.50.5:46663","Global Trust 192.168.50.5:46673","Global Trust 192.168.50.5:46683","Global Trust 192.168.50.6:46664","Global Trust 192.168.50.6:46674","Global Trust 192.168.50.6:46684","Global Trust 192.168.50.7:46665","Global Trust 192.168.50.7:46675","Global Trust 192.168.50.7:46685","Global Trust 192.168.50.8:46666","Global Trust 192.168.50.8:46676","Global Trust 192.168.50.8:46686","Global Trust 192.168.50.9:46667","Global Trust 192.168.50.9:46677","Global Trust 192.168.50.9:46687","Models Evaluated"
"participant_9","10","0.025","0","0.7973065972328186","finished","-","janousy","","2023-06-30T11:45:49.000Z","618","","fyh2emnz","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S30_R0_salt_20230630_114534","","2023-06-30T12:02:34.000Z","2023-06-30T11:56:07.000Z","4d6e66cdc3a6","","","","","","Label Flipping","true","No Attack","true","salt","10","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.1146629","salt","10","0","30","salt","10","0","30","0.1","FlTrust","3","7","","0.8155838251113892","1.7208781603183378e+28","0.8199321627616882","0.8155838251113892","0.8356442451477051","0.8328654766082764","0.8319379091262817","0.8356442451477051","0.6166666746139526","0.6066233515739441","1.1282669699837323e+26","0.6297619342803955","0.6166666746139526","0.8367480039596558","0.836598813533783","0.8366611003875732","0.8367480039596558","0.8163822889328003","0.7991094589233398","1.5793580002468531e+25","0.8281195163726807","0.8163822889328003","0.8394598960876465","0.8392821550369263","0.8395498991012573","0.8394598960876465","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","10","0.035","0","0.7951884269714355","finished","-","janousy","","2023-06-30T11:45:49.000Z","613","","fwd3ewx8","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S30_R0_salt_20230630_114534","","2023-06-30T12:02:34.000Z","2023-06-30T11:56:02.000Z","27ca1f00053c","","","","","","Label Flipping","true","No Attack","true","salt","10","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.346621","salt","10","0","30","salt","10","0","30","0.1","FlTrust","3","7","","0.8145212531089783","1.387762310557551e+28","0.8072797656059265","0.8145212531089783","0.8397102952003479","0.8406539559364319","0.8434616327285767","0.8397102952003479","0.7250000238418579","0.7260739803314209","4.873783122834176e+24","0.7607142925262451","0.7250000238418579","0.8379359245300293","0.8387094736099243","0.8397876620292664","0.8379359245300293","0.8050264716148376","0.7862626910209656","1.267878154909691e+25","0.8018386960029602","0.8050264716148376","0.8551808595657349","0.8537839651107788","0.8546844124794006","0.8551808595657349","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_8","10","0.017","0","0.7669168710708618","finished","-","janousy","","2023-06-30T11:45:49.000Z","615","","36s37plo","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S30_R0_salt_20230630_114534","","2023-06-30T12:02:34.000Z","2023-06-30T11:56:04.000Z","30dd55e05740","","","","","","Label Flipping","true","No Attack","true","salt","10","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.1046628","salt","10","0","30","salt","10","0","30","0.1","FlTrust","3","7","","0.7821825742721558","1.53825008132632e+28","0.7904686331748962","0.7821825742721558","0.8178863525390625","0.8180256485939026","0.8186838626861572","0.8178863525390625","0.8916667699813843","0.8819231390953064","3.054306391407156e+24","0.9130953550338744","0.8916667699813843","0.8356869220733643","0.8360975980758667","0.8368216753005981","0.8356869220733643","0.8220967054367065","0.8003554344177246","1.5476230287874964e+25","0.8183472156524658","0.8220967054367065","0.8360635638237","0.8373314738273621","0.8394432067871094","0.8360635638237","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","10","0.021","0","0.8018446564674377","finished","-","janousy","","2023-06-30T11:36:09.000Z","552","","b87m7gdm","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S50_R0_salt_20230630_113456","","2023-06-30T12:02:34.000Z","2023-06-30T11:45:21.000Z","9df70add4546","","","","","","Label Flipping","true","No Attack","true","salt","10","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.246610","salt","10","0","50","salt","10","0","50","0.1","FlTrust","3","7","","0.8201459646224976","1.4714550408460186e+28","0.8239477276802063","0.8201459646224976","0.8424851298332214","0.8428626656532288","0.8447701334953308","0.8424851298332214","0.8500000834465027","0.8256410360336304","1.8812939613688797e+25","0.8357143402099609","0.8500000834465027","0.8390837907791138","0.8389121890068054","0.8392126560211182","0.8390837907791138","0.816230297088623","0.7904420495033264","2.1336472649716337e+25","0.8065344095230103","0.816230297088623","0.8433488011360168","0.8420254588127136","0.8434479236602783","0.8433488011360168","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_5","10","0.023","0","0.7672420144081116","finished","-","janousy","","2023-06-30T11:35:13.000Z","614","","x8cbuqae","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S50_R0_salt_20230630_113456","","2023-06-30T12:02:35.000Z","2023-06-30T11:45:27.000Z","7f4743df8314","","","","","","Label Flipping","true","No Attack","true","salt","10","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.746615","salt","10","0","50","salt","10","0","50","0.1","FlTrust","3","7","","0.7861136794090271","2.477845999737579e+28","0.7887519598007202","0.7861136794090271","0.8094632625579834","0.8094483017921448","0.8100882172584534","0.8094632625579834","0.7083333730697632","0.692307710647583","1.3055127410002717e+25","0.7207143306732178","0.7083333730697632","0.8442279100418091","0.8447130918502808","0.8454770445823669","0.8442279100418091","0.8286244869232178","0.8156312704086304","1.5686396348949746e+25","0.8329762816429138","0.8286244869232178","0.8617401719093323","0.860596239566803","0.8617234230041504","0.8617401719093323","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_6","10","0.014","0","0.7431175708770752","finished","-","janousy","","2023-06-30T11:35:13.000Z","610","","uhbdcadu","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S50_R0_salt_20230630_113456","","2023-06-30T12:02:35.000Z","2023-06-30T11:45:23.000Z","de4b924e6340","","","","","","Label Flipping","true","No Attack","true","salt","10","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.846616","salt","10","0","50","salt","10","0","50","0.1","FlTrust","3","7","","0.7662124037742615","1.6353596450884306e+28","0.764086127281189","0.7662124037742615","0.800840437412262","0.8022812008857727","0.804667055606842","0.800840437412262","0.7833333611488342","0.782380998134613","2.441465085733713e+25","0.7916666865348816","0.7833333611488342","0.8454257845878601","0.8457621335983276","0.8464171886444092","0.8454257845878601","0.8282143473625183","0.8121904730796814","1.1908213779356374e+25","0.8312699198722839","0.8282143473625183","0.8568081259727478","0.8576911687850952","0.8588258028030396","0.8568081259727478","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","10","0.029","0","0.8069922924041748","finished","-","janousy","","2023-06-30T11:35:13.000Z","614","","rzt81rxf","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S50_R0_salt_20230630_113456","","2023-06-30T12:02:35.000Z","2023-06-30T11:45:27.000Z","ce176929fad2","","","","","","Label Flipping","true","No Attack","true","salt","10","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.346611","salt","10","0","50","salt","10","0","50","0.1","FlTrust","3","7","","0.8197081089019775","1.2230158264304053e+28","0.8239363431930542","0.8197081089019775","0.8486636877059937","0.8499548435211182","0.8525221347808838","0.8486636877059937","0.8033334016799927","0.7571429014205933","1.5356545506481728e+25","0.7766667604446411","0.8033334016799927","0.8466269969940186","0.8463888764381409","0.8461958169937134","0.8466269969940186","0.8011530041694641","0.7856407165527344","1.3989129873471804e+25","0.8014153838157654","0.8011530041694641","0.8417024612426758","0.8419868350028992","0.8452571630477905","0.8417024612426758","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_7","10","0.029","0","0.7958695292472839","finished","-","janousy","","2023-06-30T11:35:13.000Z","614","","qwscswco","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S50_R0_salt_20230630_113456","","2023-06-30T12:02:35.000Z","2023-06-30T11:45:27.000Z","d2099ee44778","","","","","","Label Flipping","true","No Attack","true","salt","10","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.946617","salt","10","0","50","salt","10","0","50","0.1","FlTrust","3","7","","0.8138172626495361","1.406386025315206e+28","0.8149926066398621","0.8138172626495361","0.837268590927124","0.8353890180587769","0.8353914618492126","0.837268590927124","0.7633333802223206","0.7353535294532776","1.0885216152025175e+25","0.7300000190734863","0.7633333802223206","0.8428255319595337","0.8436882495880127","0.8449872732162476","0.8428255319595337","0.8021429181098938","0.7910610437393188","2.0490269770509077e+25","0.8130490183830261","0.8021429181098938","0.8391848802566528","0.8392481803894043","0.8399016857147217","0.8391848802566528","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","0.017","0","0.797556459903717","finished","-","janousy","","2023-06-30T11:35:13.000Z","612","","owfafnv7","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S50_R0_salt_20230630_113456","","2023-06-30T12:02:35.000Z","2023-06-30T11:45:25.000Z","b8052383cbe5","","","","","","Label Flipping","true","No Attack","true","salt","10","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.1146619","salt","10","0","50","salt","10","0","50","0.1","FlTrust","3","7","","0.8147618770599365","1.3500425263347917e+28","0.8182886242866516","0.8147618770599365","0.837273359298706","0.8358594179153442","0.8352334499359131","0.837273359298706","0.7850000858306885","0.7511905431747437","1.3519097611101648e+25","0.7650001049041748","0.7850000858306885","0.8397645354270935","0.8399723172187805","0.8405260443687439","0.8397645354270935","0.8113690614700317","0.7992991805076599","1.1023392641430803e+25","0.8136269450187683","0.8113690614700317","0.864497184753418","0.8604418635368347","0.8600144386291504","0.864497184753418","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","10","0.017","0","0.7819536328315735","finished","-","janousy","","2023-06-30T11:35:13.000Z","613","","mb7axcmh","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S50_R0_salt_20230630_113456","","2023-06-30T12:02:35.000Z","2023-06-30T11:45:26.000Z","6a3058951a0e","","","","","","Label Flipping","true","Label Flipping","true","salt","10","0","0.5","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.446612","salt","10","0","50","salt","10","0","50","0.1","FlTrust","3","7","","0.7977728247642517","1.657911896523185e+28","0.804097592830658","0.7977728247642517","0.828082263469696","0.828630268573761","0.8301453590393066","0.828082263469696","0.7900000810623169","0.7972222566604614","3.3898901360568325e+24","0.821428656578064","0.7900000810623169","0.713806688785553","0.7248907685279846","0.7521541118621826","0.713806688785553","0.6816486716270447","0.6660025119781494","1.2493945634646945e+26","0.7146098613739014","0.6816486716270447","0.6866265535354614","0.7000723481178284","0.7280376553535461","0.6866265535354614","0","32192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_8","10","0.016","0","0.7623651027679443","finished","-","janousy","","2023-06-30T11:35:13.000Z","614","","hho1dt2o","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S50_R0_salt_20230630_113456","","2023-06-30T12:02:35.000Z","2023-06-30T11:45:27.000Z","cf30b5e3e578","","","","","","Label Flipping","true","No Attack","true","salt","10","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.1046618","salt","10","0","50","salt","10","0","50","0.1","FlTrust","3","7","","0.7759499549865723","1.475105666255601e+28","0.7834563255310059","0.7759499549865723","0.8166881799697876","0.8166948556900024","0.8175702095031738","0.8166881799697876","0.7750000357627869","0.7757143378257751","1.1378332208760572e+24","0.7818182110786438","0.7750000357627869","0.8340957760810852","0.8344188928604126","0.8351062536239624","0.8340957760810852","0.8057408332824707","0.7873499393463135","1.3611038489408026e+25","0.8004100918769836","0.8057408332824707","0.8401038646697998","0.840942919254303","0.8423088192939758","0.8401038646697998","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","10","0.024","0","0.7868390083312988","finished","-","janousy","","2023-06-30T11:35:13.000Z","616","","aqowrl5u","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S50_R0_salt_20230630_113456","","2023-06-30T12:02:35.000Z","2023-06-30T11:45:29.000Z","6955e989d41c","","","","","","Label Flipping","true","No Attack","true","salt","10","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.646614","salt","10","0","50","salt","10","0","50","0.1","FlTrust","3","7","","0.8109563589096069","1.6674017280888357e+28","0.8036407232284546","0.8109563589096069","0.8354604840278625","0.8358831405639648","0.8364512920379639","0.8354604840278625","0.8666667342185974","0.8603175282478333","4.417731763089635e+24","0.8800000548362732","0.8666667342185974","0.8374878168106079","0.838012158870697","0.8391105532646179","0.8374878168106079","0.7758244872093201","0.7671396732330322","1.030311876648573e+25","0.789616584777832","0.7758244872093201","0.8401259183883667","0.8394157886505127","0.8407168984413147","0.8401259183883667","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","10","0.018","0","0.7801858186721802","finished","-","janousy","","2023-06-30T11:35:13.000Z","614","","9a6zl43y","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S50_R0_salt_20230630_113456","","2023-06-30T12:02:34.000Z","2023-06-30T11:45:27.000Z","3945bc4794af","","","","","","Label Flipping","true","No Attack","true","salt","10","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.546613","salt","10","0","50","salt","10","0","50","0.1","FlTrust","3","7","","0.8077074885368347","1.7333050677180092e+28","0.7924578785896301","0.8077074885368347","0.8256630301475525","0.8238159418106079","0.8230899572372437","0.8256630301475525","0.9166666865348816","0.8733333349227905","2.626908128648007e+25","0.8833333849906921","0.9166666865348816","0.838584840297699","0.8388276696205139","0.8394176363945007","0.838584840297699","0.844872236251831","0.8206201791763306","1.36947198380554e+25","0.8332671523094177","0.844872236251831","0.8472028970718384","0.8463550806045532","0.8467299342155457","0.8472028970718384","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","10","0.022","0","0.8029348254203796","finished","-","janousy","","2023-06-30T11:25:02.000Z","565","","dj6chkcv","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S100_R0_salt_20230630_112349","","2023-06-30T12:02:36.000Z","2023-06-30T11:34:27.000Z","123cb34a5a5e","","","","","","Label Flipping","true","No Attack","true","salt","10","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.246600","salt","10","0","100","salt","10","0","100","0.1","FlTrust","3","7","","0.8216206431388855","1.8604825291723613e+28","0.8197184801101685","0.8216206431388855","0.8508459329605103","0.8511097431182861","0.8528051376342773","0.8508459329605103","0.930000066757202","0.9266667366027832","1.3974054271877565e+24","0.9466667175292968","0.930000066757202","0.8415995836257935","0.8410680890083313","0.8408933281898499","0.8415995836257935","0.823456883430481","0.7989575862884521","1.6073436709732283e+25","0.8206415772438049","0.823456883430481","0.8452433943748474","0.8434882164001465","0.8430787324905396","0.8452433943748474","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_5","10","0.039","0","0.7698647379875183","finished","-","janousy","","2023-06-30T11:24:04.000Z","626","","z2vueaiy","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S100_R0_salt_20230630_112349","","2023-06-30T12:02:36.000Z","2023-06-30T11:34:30.000Z","ee1d31efed29","","","","","","Label Flipping","true","Label Flipping","true","salt","10","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.746605","salt","10","0","100","salt","10","0","100","0.1","FlTrust","3","7","","0.7901727557182312","2.773989379771521e+28","0.787726640701294","0.7901727557182312","0.8076087236404419","0.8073351383209229","0.808159589767456","0.8076087236404419","0.67083340883255","0.679710328578949","2.971338078593521e+26","0.7607143521308899","0.67083340883255","0.7047539353370667","0.719793975353241","0.7509430646896362","0.7047539353370667","0.6862025260925293","0.6864340305328369","2.1034628576438228e+26","0.7277204990386963","0.6862025260925293","0.7123130559921265","0.7263633012771606","0.7628446817398071","0.7123130559921265","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_6","10","0.021","0","0.7599851489067078","finished","-","janousy","","2023-06-30T11:24:04.000Z","626","","pmeakrja","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S100_R0_salt_20230630_112349","","2023-06-30T12:02:36.000Z","2023-06-30T11:34:30.000Z","674ae048842b","","","","","","Label Flipping","true","No Attack","true","salt","10","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.846606","salt","10","0","100","salt","10","0","100","0.1","FlTrust","3","7","","0.7811393141746521","1.6645144732212092e+28","0.781566858291626","0.7811393141746521","0.8127219080924988","0.8131771087646484","0.8148314356803894","0.8127219080924988","0.7583334445953369","0.7577778100967407","2.202627480929465e+25","0.7900000214576721","0.7583334445953369","0.8391591906547546","0.8399146795272827","0.8410286903381348","0.8391591906547546","0.8435781002044678","0.823438286781311","1.184405830931102e+25","0.8447486758232117","0.8435781002044678","0.8599815964698792","0.8623354434967041","0.8662998676300049","0.8599815964698792","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","10","0.022","0","0.7742999792098999","finished","-","janousy","","2023-06-30T11:24:04.000Z","617","","kcqnu8i0","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S100_R0_salt_20230630_112349","","2023-06-30T12:02:36.000Z","2023-06-30T11:34:21.000Z","34d0f6496a75","","","","","","Label Flipping","true","No Attack","true","salt","10","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.546603","salt","10","0","100","salt","10","0","100","0.1","FlTrust","3","7","","0.8005147576332092","2.076332692489691e+28","0.7945968508720398","0.8005147576332092","0.8163430094718933","0.8154199123382568","0.8159066438674927","0.8163430094718933","0.8100000619888306","0.7804762125015259","1.5282428794636572e+25","0.7766667008399963","0.8100000619888306","0.8299369812011719","0.8309136033058167","0.8322872519493103","0.8299369812011719","0.8120105862617493","0.8019644021987915","1.2333054977510456e+25","0.8227778077125549","0.8120105862617493","0.8486049771308899","0.8477749228477478","0.8492546081542969","0.8486049771308899","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","10","0.021","0","0.7817070484161377","finished","-","janousy","","2023-06-30T11:24:04.000Z","617","","k9tvj5qb","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_1_N10-S100_R0_salt_20230630_112349","","2023-06-30T12:02:36.000Z","2023-06-30T11:34:21.000Z","6e15038c4436","","","","","","Label Flipping","true","No Attack","true","salt","10","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.446602","salt","10","0","100","salt","10","0","100","0.1","FlTrust","3","7","","0.796893298625946","1.8633266924458316e+28","0.8027253746986389","0.796893298625946","0.822141706943512","0.8232710361480713","0.8252277970314026","0.822141706943512","0.8083333969116211","0.789321780204773","8.760893716182804e+24","0.78166663646698","0.8083333969116211","0.8309614062309265","0.8315167427062988","0.8325552940368652","0.8309614062309265","0.8194974064826965","0.7974914908409119","1.957464256998041e+25","0.8151918053627014","0.8194974064826965","0.8411014080047607","0.8417233824729919","0.8434850573539734","0.8411014080047607","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
