"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","attack_env.attack","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","Round","Test/ASR-backdoor","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Train/Accuracy","Train/F1Score","Train/Loss","Train/Precision","Train/Recall","TrainEpoch/Accuracy","TrainEpoch/F1Score","TrainEpoch/Precision","TrainEpoch/Recall","Validation/Accuracy","Validation/F1Score","Validation/Loss","Validation/Precision","Validation/Recall","ValidationEpoch/Accuracy","ValidationEpoch/F1Score","ValidationEpoch/Precision","ValidationEpoch/Recall","agg_weight_192.168.50.10:46518","agg_weight_192.168.50.10:46638","agg_weight_192.168.50.10:46648","agg_weight_192.168.50.11:46519","agg_weight_192.168.50.11:46639","agg_weight_192.168.50.11:46649","agg_weight_192.168.50.2:46510","agg_weight_192.168.50.2:46630","agg_weight_192.168.50.2:46640","agg_weight_192.168.50.3:46511","agg_weight_192.168.50.3:46631","agg_weight_192.168.50.3:46641","agg_weight_192.168.50.4:46512","agg_weight_192.168.50.4:46632","agg_weight_192.168.50.4:46642","agg_weight_192.168.50.5:46513","agg_weight_192.168.50.5:46633","agg_weight_192.168.50.5:46643","agg_weight_192.168.50.6:46514","agg_weight_192.168.50.6:46634","agg_weight_192.168.50.6:46644","agg_weight_192.168.50.7:46515","agg_weight_192.168.50.7:46635","agg_weight_192.168.50.7:46645","agg_weight_192.168.50.8:46516","agg_weight_192.168.50.8:46636","agg_weight_192.168.50.8:46646","agg_weight_192.168.50.9:46517","agg_weight_192.168.50.9:46637","agg_weight_192.168.50.9:46647","cos_192.168.50.10:46518","cos_192.168.50.10:46608","cos_192.168.50.10:46618","cos_192.168.50.10:46628","cos_192.168.50.10:46638","cos_192.168.50.10:46648","cos_192.168.50.11:46519","cos_192.168.50.11:46609","cos_192.168.50.11:46619","cos_192.168.50.11:46629","cos_192.168.50.11:46639","cos_192.168.50.11:46649","cos_192.168.50.2:46510","cos_192.168.50.2:46600","cos_192.168.50.2:46610","cos_192.168.50.2:46620","cos_192.168.50.2:46630","cos_192.168.50.2:46640","cos_192.168.50.3:46511","cos_192.168.50.3:46601","cos_192.168.50.3:46611","cos_192.168.50.3:46621","cos_192.168.50.3:46631","cos_192.168.50.3:46641","cos_192.168.50.4:46512","cos_192.168.50.4:46602","cos_192.168.50.4:46612","cos_192.168.50.4:46622","cos_192.168.50.4:46632","cos_192.168.50.4:46642","cos_192.168.50.5:46513","cos_192.168.50.5:46603","cos_192.168.50.5:46613","cos_192.168.50.5:46623","cos_192.168.50.5:46633","cos_192.168.50.5:46643","cos_192.168.50.6:46514","cos_192.168.50.6:46604","cos_192.168.50.6:46614","cos_192.168.50.6:46624","cos_192.168.50.6:46634","cos_192.168.50.6:46644","cos_192.168.50.7:46515","cos_192.168.50.7:46605","cos_192.168.50.7:46615","cos_192.168.50.7:46625","cos_192.168.50.7:46635","cos_192.168.50.7:46645","cos_192.168.50.8:46516","cos_192.168.50.8:46606","cos_192.168.50.8:46616","cos_192.168.50.8:46626","cos_192.168.50.8:46636","cos_192.168.50.8:46646","cos_192.168.50.9:46517","cos_192.168.50.9:46607","cos_192.168.50.9:46617","cos_192.168.50.9:46627","cos_192.168.50.9:46637","cos_192.168.50.9:46647","epoch","trainer/global_step","val_loss_192.168.50.10:46518","val_loss_192.168.50.10:46638","val_loss_192.168.50.10:46648","val_loss_192.168.50.11:46519","val_loss_192.168.50.11:46639","val_loss_192.168.50.11:46649","val_loss_192.168.50.2:46510","val_loss_192.168.50.2:46630","val_loss_192.168.50.2:46640","val_loss_192.168.50.3:46511","val_loss_192.168.50.3:46631","val_loss_192.168.50.3:46641","val_loss_192.168.50.4:46512","val_loss_192.168.50.4:46632","val_loss_192.168.50.4:46642","val_loss_192.168.50.5:46513","val_loss_192.168.50.5:46633","val_loss_192.168.50.5:46643","val_loss_192.168.50.6:46514","val_loss_192.168.50.6:46634","val_loss_192.168.50.6:46644","val_loss_192.168.50.7:46515","val_loss_192.168.50.7:46635","val_loss_192.168.50.7:46645","val_loss_192.168.50.8:46516","val_loss_192.168.50.8:46636","val_loss_192.168.50.8:46646","val_loss_192.168.50.9:46517","val_loss_192.168.50.9:46637","val_loss_192.168.50.9:46647"
"participant_5","finished","-","janousy","","2023-06-18T19:42:32.000Z","1383","","gkzpw282","FASHIONMNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N50-S0_R80_salt_20230618_194156","","2023-06-19T21:27:53.000Z","2023-06-18T20:05:35.000Z","838f74b7e5db","","","","","","Model Poisoning","salt","50","80","0","false","Model Poisoning","true","salt","50","0.8","0","7","3","false","Sentinel","Model Poisoning","salt","50","80","0","false","FASHIONMNIST","true","MLP","192.168.50.746645","10","0","0","0.1053917109966278","0.031444940716028214","2.4157729148864746","0.019428800791502","0.1053917109966278","0.10867895185947418","0.032943762838840485","0.01948039792478085","0.10867895185947418","0.10000000149011612","0.01714285835623741","952.2774047851562","0.00937500037252903","0.10000000149011612","0.09745600819587708","0.0943998172879219","0.09550952911376952","0.09745600819587708","0.08888890594244003","0.014734890311956406","957.4405517578124","0.008333333767950535","0.08888890594244003","0.10000000149011612","0.015384616330266","0.008333333767950535","0.10000000149011612","","","0.19670520855963552","","","0","","","0","","","0","","","0.1942395670334837","","","0","","","0","","","0.20793209885789896","","","0.2002090054136685","","","0.20091412013531332","","","","","","0.9819878935813904","","","","","","0.09639692306518556","","","","","","0.095950148999691","","","","","","0.10188910365104677","","","","","","0.98101407289505","","","","","","0.10711071640253068","","","","","","0.10030870884656906","","","","","","","","","","","","0.9806875586509703","","","","","","0.9811449646949768","0","0","","","2.3969433903694153","","","0.7505003064870834","","","0.4875158816576004","","","0.3409472480416298","","","2.425588309764862","","","0.4167497828602791","","","1.9464894533157349","","","","","","2.356849253177643","","","2.3488654494285583"
"participant_7","finished","-","janousy","","2023-06-18T19:42:32.000Z","1382","","ejqwck1j","FASHIONMNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N50-S0_R80_salt_20230618_194156","","2023-06-19T21:27:53.000Z","2023-06-18T20:05:34.000Z","efb21f0906b8","","","","","","Model Poisoning","salt","50","80","0","false","Model Poisoning","true","salt","50","0.8","0","7","3","false","Sentinel","Model Poisoning","salt","50","80","0","false","FASHIONMNIST","true","MLP","192.168.50.946647","10","0","0","0.09005375951528549","0.02760295942425728","2.4184730052948","0.017101047560572624","0.09005375951528549","0.09235824644565582","0.02803242579102516","0.016553115099668503","0.09235824644565582","0.10000000149011612","0.02222222276031971","1546.91796875","0.012500000186264517","0.10000000149011612","0.09926895052194595","0.09691859781742096","0.09887365996837616","0.09926895052194595","0.09444446116685867","0.01887343637645245","1461.491943359375","0.010590278543531896","0.09444446116685867","0.10000000149011612","0.01915227621793747","0.01059027761220932","0.10000000149011612","","","0.20458206441575244","","","0","","","0","","","0","","","0.19730453374129944","","","0","","","0","","","0.19974736629680673","","","0.19889701905249865","","","0.1994690164936428","","","","","","0.9816311001777648","","","","","","0.0966663584113121","","","","","","0.10298208147287367","","","","","","0.10889597982168198","","","","","","0.979924201965332","","","","","","0.1070445403456688","","","","","","0.10171423107385635","","","","","","0.9811449646949768","","","","","","0.9859201312065125","","","","","","","0","0","","","2.342578887939453","","","0.17083528963848948","","","0.4012528955936432","","","0.5470446608960629","","","2.429632306098938","","","0.3260592259466648","","","0.3868292160332203","","","2.400058329105377","","","2.410311758518219","","",""
"participant_4","finished","-","janousy","","2023-06-18T19:42:32.000Z","1383","","3fvd8htt","FASHIONMNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N50-S0_R80_salt_20230618_194156","","2023-06-19T21:27:53.000Z","2023-06-18T20:05:35.000Z","02979be99ec0","","","","","","Model Poisoning","salt","50","80","0","false","No Attack","true","salt","50","0","0","7","3","false","Sentinel","Model Poisoning","salt","50","80","0","false","FASHIONMNIST","true","MLP","192.168.50.646644","10","0.031","0","0.8430914282798767","0.827760636806488","0.35176950693130493","0.8437634110450745","0.8430914282798767","0.8730041980743408","0.8722303509712219","0.8724353313446045","0.8730041980743408","0.8750001192092896","0.8718254566192627","0.36419516801834106","0.9100000262260436","0.8750001192092896","0.9092987775802612","0.9090165495872498","0.909093737602234","0.9092987775802612","0.8337037563323975","0.8213183879852295","0.37104883790016174","0.8389153480529785","0.8337037563323975","0.8689359426498413","0.8704352378845215","0.8748634457588196","0.8689359426498413","","","0","","","0.1583849863628249","","","0.2152601803755931","","","0.16414253071595514","","","0","","","0.227116013198312","","","0.23509628934731497","","","0","","","0","","","0","","","","","","0.10432839393615724","","","","","","0.986036777496338","","","","","","0.9839381575584412","","","","","","0.985515832901001","","","","","","0.09336626529693604","","","","","","0.9847915768623352","","","","","","","","","","","","0.10030870884656906","","","","","","0.10025832056999208","","","","","","0.10024920850992204","0","0","","","2.364949643611908","","","0.4623113721609115","","","0.3606273550540209","","","0.4504777565598488","","","2.4099907875061035","","","0.34285908564925194","","","","","","2.394672214984894","","","2.4739603400230408","","","2.365796208381653"
"participant_0","finished","-","janousy","","2023-06-18T19:19:40.000Z","1323","","fp0gmy1i","FASHIONMNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N80-S0_R80_salt_20230618_191808","","2023-06-19T21:27:53.000Z","2023-06-18T19:41:43.000Z","463095fdbc80","","","","","","Model Poisoning","salt","80","80","0","false","Model Poisoning","true","salt","80","0.8","0","7","3","false","Sentinel","Model Poisoning","salt","80","80","0","false","FASHIONMNIST","true","MLP","192.168.50.246630","10","0","0","0.10221198201179504","0.03383651748299599","2.400627374649048","0.021263830363750454","0.10221198201179504","0.1054205596446991","0.03540007770061493","0.021350355818867683","0.1054205596446991","0.10000000149011612","0.027027025818824768","2086.4140625","0.015625","0.10000000149011612","0.10434144735336304","0.10155605524778366","0.10369528084993362","0.10434144735336304","0.10000001639127731","0.01984901912510395","1148.6553955078125","0.01128472201526165","0.10000001639127731","0.10000000149011612","0.020280811935663223","0.01128472201526165","0.10000000149011612","","0.1253719774501426","","","0","","","0.12328802804533594","","","0.12641305916930123","","","0","","","0.12827277893035943","","","0.12342897656375117","","","0.12664889658600031","","","0.1214706448776599","","","0.12510563837744945","","","","","","0.978496551513672","","","","","","0.0196372177451849","","","","","","","","","","","","0.9792556166648864","","","","","","0.021243607625365257","","","","","","0.9805247783660888","","","","","","0.977186679840088","","","","","","0.9906911253929138","","","","","","0.9815242886543274","","","","","","0.98098224401474","","0","0","","2.364035904407501","","","0.4784920383244753","","","","","","2.344152867794037","","","1.679511105641723","","","2.3090392351150513","","","2.401589810848236","","","2.339671492576599","","","2.440043032169342","","","2.369149088859558",""
"participant_5","finished","-","janousy","","2023-06-18T19:18:44.000Z","1376","","ky6mb2lw","FASHIONMNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N80-S0_R80_salt_20230618_191808","","2023-06-19T21:27:53.000Z","2023-06-18T19:41:40.000Z","271c137fdd97","","","","","","Model Poisoning","salt","80","80","0","false","Model Poisoning","true","salt","80","0.8","0","7","3","false","Sentinel","Model Poisoning","salt","80","80","0","false","FASHIONMNIST","true","MLP","192.168.50.746635","10","0","0","0.08959294855594635","0.028190694749355316","2.4245612621307373","0.017670350149273872","0.08959294855594635","0.09900154173374176","0.030247803777456284","0.017900602892041206","0.09900154173374176","0.10000000149011612","0.0117647061124444","1853.27734375","0.0062500000931322575","0.10000000149011612","0.10066254436969756","0.09882298111915588","0.10111220180988312","0.10066254436969756","0.10000001639127731","0.017450455576181412","2266.787841796875","0.00972222164273262","0.10000001639127731","0.10000000149011612","0.017721518874168396","0.009722222574055197","0.10000000149011612","","0.12546028123447692","","","0","","","0.1235018273763484","","","0.12706763014607986","","","0","","","0.12526464850461105","","","0.12483640530892566","","","0.124613713098051","","","0.12865210026460402","","","0.12060339406690308","","","","","","0.9801995754241944","","","","","","0.02723637782037258","","","","","","0.9869030117988586","","","","","","0.9823482632637024","","","","","","0.019708022475242615","","","","","","0.9821651577949524","","","","","","0.9849693179130554","","","","","","","","","","","","0.9823307991027832","","","","","","0.9834672808647156","","0","0","","2.366166353225708","","","0.41434157034382224","","","2.4036476612091064","","","2.3358391523361206","","","0.8372214958071709","","","2.3698840141296387","","","2.3780423402786255","","","","","","2.3063167929649353","","","2.46022367477417",""
"participant_4","finished","-","janousy","","2023-06-18T19:18:44.000Z","1380","","hm8wr02m","FASHIONMNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N80-S0_R80_salt_20230618_191808","","2023-06-19T21:27:53.000Z","2023-06-18T19:41:44.000Z","9a02076e3de0","","","","","","Model Poisoning","salt","80","80","0","false","Model Poisoning","true","salt","80","0.8","0","7","3","false","Sentinel","Model Poisoning","salt","80","80","0","false","FASHIONMNIST","true","MLP","192.168.50.646634","10","0","0","0.10090244561433792","0.033878691494464874","2.4338362216949463","0.021582113578915596","0.10090244561433792","0.1026262566447258","0.035375602543354034","0.021682258695364","0.1026262566447258","0.10000000149011612","0.02222222276031971","1664.431640625","0.012500000186264517","0.10000000149011612","0.10174600034952164","0.1002463549375534","0.10344422608613968","0.10174600034952164","0.10000001639127731","0.015464499592781069","1660.107177734375","0.008506943471729755","0.10000001639127731","0.10000000149011612","0.01568000018596649","0.00850694440305233","0.10000000149011612","","0.12342847376825904","","","0","","","0.1275747734245324","","","0.12377826670749374","","","0","","","0.126718241908698","","","0.1258081368411697","","","0.12292260397708382","","","0.12545941706315725","","","0.12431008630960604","","","","","","0.975868046283722","","","","","","0.0232922974973917","","","","","","0.977186679840088","","","","","","0.9786365628242492","","","","","","0.02409251034259796","","","","","","0.9784698486328124","","","","","","","","","","","","0.979485809803009","","","","","","0.9794442653656006","","","","","","0.979787051677704","","0","0","","2.370267748832702","","","0.28378202114254236","","","2.293419659137726","","","2.363685667514801","","","0.666013341397047","","","2.3090879917144775","","","","","","2.3798198103904724","","","2.3323086500167847","","","2.3537139296531677",""
"participant_3","finished","-","janousy","","2023-06-18T19:18:44.000Z","1379","","g2lp9avx","FASHIONMNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N80-S0_R80_salt_20230618_191808","","2023-06-19T21:27:53.000Z","2023-06-18T19:41:43.000Z","4017c3bcea30","","","","","","Model Poisoning","salt","80","80","0","false","Model Poisoning","true","salt","80","0.8","0","7","3","false","Sentinel","Model Poisoning","salt","80","80","0","false","FASHIONMNIST","true","MLP","192.168.50.546633","10","0","0","0.08930876106023788","0.03006594628095627","2.403625249862671","0.019582757726311684","0.08930876106023788","0.08802039921283722","0.03172147646546364","0.01957971230149269","0.08802039921283722","0.10000000149011612","0.0117647061124444","855.189453125","0.0062500000931322575","0.10000000149011612","0.09451112151145936","0.09211737662553789","0.0948886126279831","0.09451112151145936","0.10000001639127731","0.01913117989897728","1001.5668334960938","0.010763888247311115","0.10000001639127731","0.10000000149011612","0.019435737282037735","0.01076388917863369","0.10000000149011612","","0.12806399444548552","","","0","","","0.12573502436156458","","","0.12551563045900876","","","0","","","0.12032900406731964","","","0.12413735212980911","","","0.12445314545385862","","","0.12840745393587127","","","0.1233583951470826","","","","","","0.9785959124565125","","","","","","0.018311569467186928","","","","","","0.9805247783660888","","","","","","0.9811548590660096","","","","","","0.020255664363503456","","","","","","","","","","","","0.9784698486328124","","","","","","0.9821651577949524","","","","","","0.983092486858368","","","","","","0.9837347865104676","","0","0","","2.31563937664032","","","0.7627312764525414","","","2.3609628677368164","","","2.365275621414185","","","0.5121900718659163","","","","","","2.3925428986549377","","","2.386268734931946","","","2.309025228023529","","","2.40808767080307",""
"participant_2","finished","-","janousy","","2023-06-18T19:18:44.000Z","1381","","6c09zwg4","FASHIONMNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N80-S0_R80_salt_20230618_191808","","2023-06-19T21:27:53.000Z","2023-06-18T19:41:45.000Z","816053ba5693","","","","","","Model Poisoning","salt","80","80","0","false","No Attack","true","salt","80","0","0","7","3","false","Sentinel","Model Poisoning","salt","80","80","0","false","FASHIONMNIST","true","MLP","192.168.50.446632","10","0.001","0","0.8152458071708679","0.8053508996963501","0.5216642022132874","0.8276178240776062","0.8152458071708679","0.8478306531906128","0.849118173122406","0.8556186556816101","0.8478306531906128","0.8200000524520874","0.7888889312744141","0.2609122693538666","0.815000057220459","0.8200000524520874","0.9281885027885436","0.9281030893325806","0.9281626343727112","0.9281885027885436","0.7970238924026489","0.7858031392097473","0.4901065230369568","0.8105468153953552","0.7970238924026489","0.8385063409805298","0.8426713347434998","0.8567571640014648","0.8385063409805298","","0","","","0.5376523351329909","","","0","","","0","","","0.46234766486700896","","","0","","","0","","","0","","","0","","","0","","","","","","0.027446052059531212","","","","","","0.9879552721977234","","","","","","0.021243607625365257","","","","","","0.022643277421593663","","","","","","","","","","","","0.020255664363503456","","","","","","0.02409251034259796","","","","","","0.019708022475242615","","","","","","0.02416261099278927","","","","","","0.019670218229293823","","0","0","","2.303684413433075","","","0.42788533866405487","","","2.3687448501586914","","","2.3532865047454834","","","","","","2.378303349018097","","","2.3989115357398987","","","2.364393413066864","","","2.3364335894584656","","","2.4524527192115784",""
"participant_9","finished","-","janousy","","2023-06-18T19:18:44.000Z","1381","","4dojdfz6","FASHIONMNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N80-S0_R80_salt_20230618_191808","","2023-06-19T21:27:53.000Z","2023-06-18T19:41:45.000Z","4043a5129122","","","","","","Model Poisoning","salt","80","80","0","false","No Attack","true","salt","80","0","0","7","3","false","Sentinel","Model Poisoning","salt","80","80","0","false","FASHIONMNIST","true","MLP","192.168.50.1146639","10","0.004","0","0.8543548583984375","0.836692750453949","0.42033812403678894","0.8551781177520752","0.8543548583984375","0.8660033345222473","0.8646385669708252","0.8656241297721863","0.8660033345222473","0.8666667342185974","0.8600000739097595","0.0679837018251419","0.8666667342185974","0.8666667342185974","0.9288906455039978","0.928885817527771","0.929087460041046","0.9288906455039978","0.8066534996032715","0.7870572805404663","0.4902580678462982","0.8053109049797058","0.8066534996032715","0.849969208240509","0.8465521931648254","0.8511794805526733","0.849969208240509","","0","","","0.6597466632165012","","","0","","","0","","","0.3402533367834987","","","0","","","0","","","0","","","0","","","0","","","","","","0.02706075645983219","","","","","","","","","","","","0.0196372177451849","","","","","","0.022244015708565712","","","","","","0.9879552721977234","","","","","","0.018311569467186928","","","","","","0.0232922974973917","","","","","","0.023756712675094604","","","","","","0.02295471727848053","","","","","","0.018732940778136253","","0","0","","2.4077786803245544","","","","","","2.341352641582489","","","2.388501286506653","","","0.6978507936000824","","","2.3767454028129578","","","2.4526177644729614","","","2.3734649419784546","","","2.4195412397384644","","","2.369953691959381",""
"participant_7","finished","-","janousy","","2023-06-18T19:18:44.000Z","1376","","3lb4l4yw","FASHIONMNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N80-S0_R80_salt_20230618_191808","","2023-06-19T21:27:53.000Z","2023-06-18T19:41:40.000Z","9ee91dcf2910","","","","","","Model Poisoning","salt","80","80","0","false","Model Poisoning","true","salt","80","0.8","0","7","3","false","Sentinel","Model Poisoning","salt","80","80","0","false","FASHIONMNIST","true","MLP","192.168.50.946637","10","0","0","0.08892473578453064","0.02789907716214657","2.408942222595215","0.01737842708826065","0.08892473578453064","0.1003865972161293","0.030327051877975464","0.017941128462553024","0.1003865972161293","0.10000000149011612","0.02222222276031971","1562.857421875","0.012500000186264517","0.10000000149011612","0.09155724942684174","0.08825818449258804","0.08883502334356308","0.09155724942684174","0.09444446116685867","0.01678026281297207","2434.34716796875","0.00937500037252903","0.09444446116685867","0.10000000149011612","0.01714285835623741","0.00937500037252903","0.10000000149011612","","0.12348182854811585","","","0","","","0.12349472943072098","","","0.13003016814882395","","","0","","","0.12654961832620656","","","0.12186087776621572","","","0.12314380745479368","","","0.126094445529256","","","0.1253445247958674","","","","","","0.9805412888526917","","","","","","0.018732940778136253","","","","","","0.98098224401474","","","","","","0.9818534255027772","","","","","","0.019670218229293823","","","","","","0.9837347865104676","","","","","","0.979787051677704","","","","","","0.9926722049713136","","","","","","0.984038770198822","","","","","","","","0","0","","2.406667411327362","","","0.3757359373848886","","","2.4064196944236755","","","2.284143388271332","","","0.423532322049141","","","2.3484779000282288","","","2.437999904155731","","","2.413167178630829","","","2.3570218682289124","","","",""
"participant_8","finished","-","janousy","","2023-06-18T19:18:43.000Z","1373","","n1u5te96","FASHIONMNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N80-S0_R80_salt_20230618_191808","","2023-06-19T21:27:53.000Z","2023-06-18T19:41:36.000Z","e6281128b15b","","","","","","Model Poisoning","salt","80","80","0","false","Model Poisoning","true","salt","80","0.8","0","7","3","false","Sentinel","Model Poisoning","salt","80","80","0","false","FASHIONMNIST","true","MLP","192.168.50.1046638","10","0","0","0.10343189537525176","0.031915903091430664","2.400914430618286","0.020072394981980324","0.10343189537525176","0.10075187683105467","0.03347400575876236","0.020129792392253876","0.10075187683105467","0.10000000149011612","0.0117647061124444","710.009765625","0.0062500000931322575","0.10000000149011612","0.10066242516040802","0.09707974642515182","0.09844756871461868","0.10066242516040802","0.10000001639127731","0.015514461323618889","1413.5479736328125","0.008506943471729755","0.10000001639127731","0.10000000149011612","0.01568000018596649","0.00850694440305233","0.10000000149011612","","0.1250372771625764","","","0","","","0.12200561657284777","","","0.130028134675695","","","0","","","0.1240908689664956","","","0.1226209848661986","","","0.12393267272554852","","","0.1268742859132769","","","0.12541015911736125","","","","","","","","","","","","0.02706075645983219","","","","","","0.978496551513672","","","","","","0.980106770992279","","","","","","0.027446052059531212","","","","","","0.9785959124565125","","","","","","0.975868046283722","","","","","","0.990281343460083","","","","","","0.981252670288086","","","","","","0.9805412888526917","","0","0","","","","","0.3649436831474304","","","2.4434611797332764","","","2.2915802597999573","","","0.45253651798702776","","","2.403043806552887","","","2.4314624071121216","","","2.4060861468315125","","","2.3501399755477905","","","2.377821981906891",""
"participant_1","finished","-","janousy","","2023-06-18T19:18:43.000Z","1378","","9v1ipy40","FASHIONMNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N80-S0_R80_salt_20230618_191808","","2023-06-19T21:27:53.000Z","2023-06-18T19:41:41.000Z","f7bcfee2e99a","","","","","","Model Poisoning","salt","80","80","0","false","Model Poisoning","true","salt","80","0.8","0","7","3","false","Sentinel","Model Poisoning","salt","80","80","0","false","FASHIONMNIST","true","MLP","192.168.50.346631","10","0","0","0.10196107625961304","0.03184362128376961","2.399001359939575","0.020427897572517395","0.10196107625961304","0.10228370130062105","0.03274910897016525","0.019646359607577324","0.10228370130062105","0.10000000149011612","0.03589743748307228","509.8937377929687","0.02187499962747097","0.10000000149011612","0.09995980560779572","0.09749305248260498","0.09910392016172408","0.09995980560779572","0.09444446116685867","0.0167596023529768","1480.85400390625","0.00937500037252903","0.09444446116685867","0.10000000149011612","0.01714285835623741","0.00937500037252903","0.10000000149011612","","0.12532546229351732","","","0","","","0.12231812664034558","","","0.12554137868537552","","","0","","","0.12367012634647148","","","0.12740962143487142","","","0.12755026493737193","","","0.1230756851288002","","","0.12510933453324655","","","","","","0.980106770992279","","","","","","0.022244015708565712","","","","","","0.98639315366745","","","","","","","","","","","","0.022643277421593663","","","","","","0.9811548590660096","","","","","","0.9786365628242492","","","","","","0.9823482632637024","","","","","","0.9827762246131896","","","","","","0.9818534255027772","","0","0","","2.3587193489074707","","","0.43257026746869087","","","2.415911376476288","","","","","","0.39205984864383936","","","2.390027701854706","","","2.319883346557617","","","2.3172855377197266","","","2.4013730883598328","","","2.3627835512161255",""
"participant_6","finished","-","janousy","","2023-06-18T19:18:43.000Z","1379","","2tvpg0re","FASHIONMNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N80-S0_R80_salt_20230618_191808","","2023-06-19T21:27:53.000Z","2023-06-18T19:41:42.000Z","d7dd7f89080f","","","","","","Model Poisoning","salt","80","80","0","false","Model Poisoning","true","salt","80","0.8","0","7","3","false","Sentinel","Model Poisoning","salt","80","80","0","false","FASHIONMNIST","true","MLP","192.168.50.846636","10","0","0","0.10407834500074388","0.03171361982822418","2.382707357406616","0.020075716078281403","0.10407834500074388","0.10991086065769196","0.03373653069138527","0.02018914371728897","0.10991086065769196","0.10000000149011612","0.027027025818824768","1307.5546875","0.015625","0.10000000149011612","0.08988667279481888","0.08742415904998779","0.08983834832906723","0.08988667279481888","0.10000001639127731","0.01633051410317421","1546.2265625","0.00902777723968029","0.10000001639127731","0.10000000149011612","0.01656050980091095","0.00902777723968029","0.10000000149011612","","0.12390570477065044","","","0","","","0.12585604473919207","","","0.1255287739728185","","","0","","","0.12591347406479886","","","0.1233712409177944","","","0.12501746555057666","","","0.12214453270545717","","","0.12826276327871197","","","","","","0.981252670288086","","","","","","0.02295471727848053","","","","","","0.9815242886543274","","","","","","0.9827762246131896","","","","","","0.02416261099278927","","","","","","0.983092486858368","","","","","","0.9794442653656006","","","","","","0.9823307991027832","","","","","","","","","","","","0.984038770198822","","0","0","","2.415833592414856","","","0.4945412576198578","","","2.3775553107261658","","","2.383936882019043","","","1.187542635947466","","","2.376437187194824","","","2.426428437232971","","","2.3939404487609863","","","","","","2.3311293721199036",""
"participant_0","finished","-","janousy","","2023-06-18T18:56:22.000Z","1294","","0wkfvw99","FASHIONMNIST_1_MLP_FlTrust_fully_ModelPoisoning_0_N10-S0_R80_salt_20230618_185450","","2023-06-19T21:27:55.000Z","2023-06-18T19:17:56.000Z","241edd13ba5f","","","","","","Model Poisoning","salt","10","80","0","false","No Attack","true","salt","10","0","0","7","3","false","FlTrust","Model Poisoning","salt","10","80","0","false","FASHIONMNIST","true","MLP","192.168.50.246620","10","0.017","0","0.8018741607666016","0.7803619503974915","4.872841857426397e+28","0.8095315098762512","0.8018741607666016","0.8266285061836243","0.8267511129379272","0.8429107666015625","0.8266285061836243","0.7666667103767395","0.7490043640136719","1.633473022785036e+25","0.7666667699813843","0.7666667103767395","0.8333802223205566","0.8346120119094849","0.8402761816978455","0.8333802223205566","0.7991799116134644","0.7843797206878662","4.418114648321315e+25","0.812870442867279","0.7991799116134644","0.8394949436187744","0.8416886925697327","0.852071225643158","0.8394949436187744","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9999973177909852","","","","","","1","","","","","","","","","","","","0.9999968409538268","","","","","","0.9999968409538268","","","","","","0.9996535778045654","","","","","","0.9999968409538268","","","","","","1","","","","","","1","","","","","","0.2580098807811737","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
