"Name","adversarial_args.attacks","Test/Accuracy","Test/Loss","Hostname","Group","trainer/global_step","Round","adversarial_args.attack_env","State","Notes","User","Tags","Created","Runtime","Sweep","adversarial_args.noise_type","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_persent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","data_args.dataset","model_args.model","network_args","127.0.0.1:46505","127.0.0.1:46505 127.0.0.1:46506","127.0.0.1:46505 127.0.0.1:46507","127.0.0.1:46505 127.0.0.1:46508","127.0.0.1:46506","127.0.0.1:46506 127.0.0.1:46507","127.0.0.1:46506 127.0.0.1:46509 127.0.0.1:46505","127.0.0.1:46507","127.0.0.1:46508","127.0.0.1:46509","127.0.0.1:46509 127.0.0.1:46507","127.0.0.1:46509 127.0.0.1:46507 127.0.0.1:46505","Train/Loss","TrainEnd/Loss","Validation/Accuracy","Validation/Loss","epoch","127.0.0.1:46510","127.0.0.1:46511","127.0.0.1:46512","127.0.0.1:46513","127.0.0.1:46514","127.0.0.1:46520","127.0.0.1:46521","127.0.0.1:46522","127.0.0.1:46523","127.0.0.1:46524","127.0.0.1:46524 127.0.0.1:46520","127.0.0.1:46530","127.0.0.1:46531","127.0.0.1:46532","127.0.0.1:46533","127.0.0.1:46534","127.0.0.1:46540","127.0.0.1:46541","127.0.0.1:46542","127.0.0.1:46543","127.0.0.1:46544","127.0.0.1:46550","127.0.0.1:46551","127.0.0.1:46552","127.0.0.1:46553","127.0.0.1:46554","127.0.0.1:46513 127.0.0.1:46511","127.0.0.1:46515","127.0.0.1:46516","127.0.0.1:46517","127.0.0.1:46518","127.0.0.1:46519","127.0.0.1:46525","127.0.0.1:46526","127.0.0.1:46527","127.0.0.1:46528","127.0.0.1:46529","127.0.0.1:46535","127.0.0.1:46536","127.0.0.1:46537","127.0.0.1:46538","127.0.0.1:46539"
"participant_2","No Attack","0.11500000208616255","4884.5146484375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_101517","0","10","","finished","-","janousy","ModelPoisoning","2023-05-06T08:15:35.000Z","297","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146517","","","","","","","","","","","","","23.2939453125","32.73438262939453","0.8691666722297668","23.27624130249023","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","Model Poisoning","0.09849999845027924","4667.109375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_101517","0","10","","finished","-","janousy","ModelPoisoning","2023-05-06T08:15:33.000Z","296","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146516","","","","","","","","","","","","","26.07373046875","31.8183536529541","0.8541666865348816","25.591163635253903","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.08900000154972076","12741.7939453125","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_101210","0","10","","finished","-","janousy","ModelPoisoning","2023-05-06T08:12:28.000Z","361","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146510","","","","","","","","","","","","","42.58612060546875","66.872314453125","0.67166668176651","61.86293029785156","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.096500001847744","7665.2919921875","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_101210","0","10","","finished","-","janousy","ModelPoisoning","2023-05-06T08:12:24.000Z","270","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146514","","","","","","","","","","","","","34.8203125","58.78193664550781","0.6850000023841858","131.67723083496094","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","0.08799999952316284","24587.234375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_101210","0","10","","finished","-","janousy","ModelPoisoning","2023-05-06T08:12:24.000Z","364","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146512","","","","","","","","","","","","","92.4912109375","61.50870132446289","0.7300000190734863","78.87045288085938","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","No Attack","0.8174999952316284","39.34945297241211","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_101210","0","10","","finished","-","janousy","ModelPoisoning","2023-05-06T08:12:24.000Z","380","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146511","","","","","","","","","","","","","78.90234375","46.561241149902344","0.8458333611488342","32.26076126098633","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.18549999594688416","8518.2919921875","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_101210","0","10","","finished","-","janousy","ModelPoisoning","2023-05-06T08:12:24.000Z","271","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146513","","","","","","","","","","","","","65.19825744628906","58.89643859863281","0.6100000143051147","89.0078353881836","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.09600000083446504","3799.621337890625","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_100904","0","10","","finished","-","janousy","ModelPoisoning","2023-05-06T08:09:19.000Z","198","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146505","","","","","","","","","","","","","18.748046875","23.29111099243164","0.7716666460037231","33.97760772705078","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","No Attack","0.09350000321865082","4352.3330078125","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_100904","0","10","","finished","-","janousy","ModelPoisoning","2023-05-06T08:09:17.000Z","201","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146509","","","","","","","","","","","","","15.275390625","24.8773250579834","0.8500000238418579","23.23775863647461","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","Model Poisoning","0.1080000028014183","2884.854248046875","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_100904","0","10","","finished","-","janousy","ModelPoisoning","2023-05-06T08:09:17.000Z","199","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146506","","","","","","","","","","","","","16.84228515625","27.306421279907227","0.8458333611488342","20.711898803710938","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.10000000149011612","4433.60107421875","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_100904","0","10","","finished","-","janousy","ModelPoisoning","2023-05-06T08:09:17.000Z","204","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146508","","","","","","","","","","","","","43.51001739501953","25.959856033325195","0.8041666746139526","34.74816131591797","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","No Attack","0.11800000071525574","2993.744384765625","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_100904","0","10","","finished","-","janousy","ModelPoisoning","2023-05-06T08:09:17.000Z","199","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146507","","","","","","","","","","","","","3.3284921646118164","26.678075790405273","0.8533333539962769","20.432437896728516","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","","","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_004013","0","0","","crashed","-","janousy","ModelPoisoning","2023-05-05T22:50:30.000Z","29051","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","","","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_004013","0","0","","crashed","-","janousy","ModelPoisoning","2023-05-05T22:50:29.000Z","29049","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146632","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","Model Poisoning","","","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_004013","0","0","","crashed","-","janousy","ModelPoisoning","2023-05-05T22:50:27.000Z","29047","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146631","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","No Attack","","","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_004013","0","0","","crashed","-","janousy","ModelPoisoning","2023-05-05T22:50:19.000Z","29062","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146630","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","No Attack","","","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_003257","0","0","","crashed","-","janousy","ModelPoisoning","2023-05-05T22:43:27.000Z","29475","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146628","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","","","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_003257","0","0","","crashed","-","janousy","ModelPoisoning","2023-05-05T22:43:11.000Z","29505","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","No Attack","","","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_003257","0","0","","crashed","-","janousy","ModelPoisoning","2023-05-05T22:43:05.000Z","29504","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146626","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","","","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_003257","0","0","","crashed","-","janousy","ModelPoisoning","2023-05-05T22:42:57.000Z","29504","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","","","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_002426","0","0","","crashed","-","janousy","ModelPoisoning","2023-05-05T22:35:48.000Z","29959","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","No Attack","","","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_002426","0","0","","crashed","-","janousy","ModelPoisoning","2023-05-05T22:35:45.000Z","29959","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146622","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","Model Poisoning","","","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_002426","0","0","","crashed","-","janousy","ModelPoisoning","2023-05-05T22:35:44.000Z","29953","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.10450000315904616","44977.56640625","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_002426","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:35:38.000Z","8750","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146623","","","","","","","","","","","","","41.912109375","135.4236602783203","0.7300000190734863","116.01636505126952","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","No Attack","","","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_001833","0","0","","crashed","-","janousy","ModelPoisoning","2023-05-05T22:25:28.000Z","30588","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146618","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","","","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_001833","0","0","","crashed","-","janousy","ModelPoisoning","2023-05-05T22:25:17.000Z","30582","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146615","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.08449999988079071","18830.705078125","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_001833","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:25:15.000Z","9327","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146619","","","","","","","","","","","","","73.697265625","65.0486068725586","0.637499988079071","250.8406982421875","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","0.08799999952316284","16993.263671875","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_001833","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:25:04.000Z","9385","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146617","","","","","","","","","","","","","44.647308349609375","98.75640106201172","0.6050000190734863","127.40116119384766","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","No Attack","0.096500001847744","15493.71875","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_001833","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:24:54.000Z","9391","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146616","","","","","","","","","","","","","181.359375","80.90280151367188","0.8916666507720947","38.065650939941406","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","","","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_001328","0","0","","crashed","-","janousy","ModelPoisoning","2023-05-05T22:18:48.000Z","30976","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146614","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.1169999986886978","66137.1484375","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_001328","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:18:43.000Z","9785","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146610","","","","","","","","","","","","","54.5625","98.80891418457033","0.6100000143051147","172.21253967285156","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","0.0989999994635582","36910.078125","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_001328","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:18:36.000Z","9742","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146612","","","","","","","","","","","","","108.27356719970705","108.4695816040039","0.5558333396911621","343.21441650390625","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.1094999983906746","45613.78125","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_001328","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:18:21.000Z","9673","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146613","","","","","","","","","","","","","94.23046875","117.5798110961914","0.7258333563804626","172.58128356933594","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","No Attack","0.8824999928474426","45.13753128051758","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_001328","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:18:13.000Z","9771","","salt","0","0","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146611","","","","","","","","","","","","","8.969970703125","38.436058044433594","0.8999999761581421","28.895423889160156","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","No Attack","0.8500000238418579","29.40067672729492","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_000835","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:13:17.000Z","10010","","salt","0","0","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146605","","","","","","","","","","","","","10.75787353515625","11.097878456115724","0.89083331823349","25.59410285949707","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","No Attack","0.8529999852180481","74.51287078857422","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_000835","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:13:07.000Z","10052","","salt","0","0","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146606","","","","","","","","","","","","","55.736328125","75.35368347167969","0.8691666722297668","67.56416320800781","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.10350000113248824","64684.2421875","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_000835","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:13:01.000Z","9906","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146609","","","","","","","","","","","","","73.796875","121.82733917236328","0.7975000143051147","88.01141357421875","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","0.11749999970197678","37564.95703125","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_000835","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:12:54.000Z","10055","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146607","","","","","","","","","","","","","147.015625","126.85791778564452","0.7325000166893005","107.09728240966795","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.10000000149011612","48962.5","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230506_000835","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:12:48.000Z","10060","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146608","","","","","","","","","","","","","46.56058883666992","111.07398986816406","0.7366666793823242","99.86502075195312","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.10849999636411668","67898.953125","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_000409","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:08:22.000Z","10072","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146600","","","","","","","","","","","","","125.2862777709961","140.49588012695312","0.7200000286102295","119.21917724609376","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.10750000178813934","37025.94921875","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_000409","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:08:16.000Z","10268","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146604","","","","","","","","","","","","","197.404296875","137.9247589111328","0.7099999785423279","181.99610900878903","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.09449999779462814","50317.86328125","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_000409","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:08:10.000Z","10262","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146603","","","","","","","","","","","","","72.2890625","139.17608642578125","0.746666669845581","200.24984741210935","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","No Attack","0.8989999890327454","46.52271270751953","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_000409","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:08:02.000Z","10289","","salt","0","0","0","0","true","Krum","MNIST","MLP","127.0.0.146602","","","","","","","","","","","","","39.83251953125","42.27729034423828","0.8966666460037231","47.677589416503906","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","Model Poisoning","0.10000000149011612","33997.37890625","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230506_000409","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:07:53.000Z","10139","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146601","","","","","","","","","","","","","26.0390625","100.1536636352539","0.7558333277702332","91.14181518554688","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.1169999986886978","50131.02734375","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_235929","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:03:34.000Z","10388","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146595","","","","","","","","","","","","","70.1171875","112.97843170166016","0.6966666579246521","187.85494995117188","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.10350000113248824","28363.51171875","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_235929","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:03:27.000Z","10438","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146599","","","","","","","","","","","","","29.885334014892575","99.42961883544922","0.8266666531562805","68.50495910644531","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","No Attack","0.8550000190734863","78.00210571289062","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_235929","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:03:17.000Z","10458","","salt","0","0","0","0","true","Krum","MNIST","MLP","127.0.0.146597","","","","","","","","","","","","","66.462890625","44.14198684692383","0.8166666626930237","89.56710815429688","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","No Attack","0.9729999899864196","0.09751177579164504","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_235929","0","1","","finished","-","janousy","ModelPoisoning","2023-05-05T22:03:11.000Z","627","","salt","0","0","0","0","true","Krum","MNIST","MLP","127.0.0.146598","","","","","","","","","","","","","0.029124531894922256","0.0784306600689888","0.9483333230018616","0.16820402443408966","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","Model Poisoning","0.09950000047683716","65176.390625","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_235929","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T22:03:03.000Z","10439","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146596","","","","","","","","","","","","","185.87892150878903","146.9887237548828","0.7616666555404663","106.27411651611328","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","No Attack","0.7935000061988831","81.27794647216797","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_235514","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:59:43.000Z","10282","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146590","","","","","","","","","","","","","92.78515625","55.03662872314453","0.8324999809265137","76.89482879638672","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.09849999845027924","38806.19140625","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_235514","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:59:41.000Z","10504","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146593","","","","","","","","","","","","","100.04220581054688","119.29986572265624","0.7916666865348816","77.15762329101562","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
