"Name","Test/ASR-backdoor","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","aggregator_args.sentinel_loss_threshold","aggregator_args.sentinelglobal_active_round","attack_env.attack","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","avg_loss_192.168.50.10:46518","avg_loss_192.168.50.10:46528","avg_loss_192.168.50.10:46538","avg_loss_192.168.50.10:46548","avg_loss_192.168.50.10:46558","avg_loss_192.168.50.10:46568","avg_loss_192.168.50.10:46578","avg_loss_192.168.50.10:46588","avg_loss_192.168.50.10:46598","avg_loss_192.168.50.10:46608","avg_loss_192.168.50.10:46618","avg_loss_192.168.50.10:46628","avg_loss_192.168.50.10:46638","avg_loss_192.168.50.10:46648","avg_loss_192.168.50.10:46658","avg_loss_192.168.50.10:46668","avg_loss_192.168.50.10:46678","avg_loss_192.168.50.10:46688","avg_loss_192.168.50.10:46878","avg_loss_192.168.50.10:46888","avg_loss_192.168.50.10:46898","avg_loss_192.168.50.10:46908","avg_loss_192.168.50.10:46918","avg_loss_192.168.50.10:46928","avg_loss_192.168.50.10:46938","avg_loss_192.168.50.10:46948","avg_loss_192.168.50.10:46958","avg_loss_192.168.50.10:46968","avg_loss_192.168.50.10:46978","avg_loss_192.168.50.10:46988","avg_loss_192.168.50.10:46998","avg_loss_192.168.50.10:47008","avg_loss_192.168.50.10:47018","avg_loss_192.168.50.10:47028","avg_loss_192.168.50.10:47038","avg_loss_192.168.50.10:47048","avg_loss_192.168.50.11:46519","avg_loss_192.168.50.11:46529","avg_loss_192.168.50.11:46539","avg_loss_192.168.50.11:46549","avg_loss_192.168.50.11:46559","avg_loss_192.168.50.11:46569","avg_loss_192.168.50.11:46579","avg_loss_192.168.50.11:46589","avg_loss_192.168.50.11:46599","avg_loss_192.168.50.11:46609","avg_loss_192.168.50.11:46619","avg_loss_192.168.50.11:46629","avg_loss_192.168.50.11:46639","avg_loss_192.168.50.11:46649","avg_loss_192.168.50.11:46659","avg_loss_192.168.50.11:46669","avg_loss_192.168.50.11:46679","avg_loss_192.168.50.11:46689","avg_loss_192.168.50.11:46879","avg_loss_192.168.50.11:46889","avg_loss_192.168.50.11:46899","avg_loss_192.168.50.11:46909","avg_loss_192.168.50.11:46919","avg_loss_192.168.50.11:46929","avg_loss_192.168.50.11:46939","avg_loss_192.168.50.11:46949","avg_loss_192.168.50.11:46959","avg_loss_192.168.50.11:46969","avg_loss_192.168.50.11:46979","avg_loss_192.168.50.11:46989","avg_loss_192.168.50.11:46999","avg_loss_192.168.50.11:47009","avg_loss_192.168.50.11:47019","avg_loss_192.168.50.11:47029","avg_loss_192.168.50.11:47039","avg_loss_192.168.50.11:47049","avg_loss_192.168.50.2:46510","avg_loss_192.168.50.2:46520","avg_loss_192.168.50.2:46530","avg_loss_192.168.50.2:46540","avg_loss_192.168.50.2:46550","avg_loss_192.168.50.2:46560","avg_loss_192.168.50.2:46570","avg_loss_192.168.50.2:46580","avg_loss_192.168.50.2:46590","avg_loss_192.168.50.2:46600","avg_loss_192.168.50.2:46610","avg_loss_192.168.50.2:46620","avg_loss_192.168.50.2:46630","avg_loss_192.168.50.2:46640","avg_loss_192.168.50.2:46650","avg_loss_192.168.50.2:46660","avg_loss_192.168.50.2:46670","avg_loss_192.168.50.2:46680","avg_loss_192.168.50.2:46870","avg_loss_192.168.50.2:46880","avg_loss_192.168.50.2:46890","avg_loss_192.168.50.2:46900","avg_loss_192.168.50.2:46910","avg_loss_192.168.50.2:46920","avg_loss_192.168.50.2:46930","avg_loss_192.168.50.2:46940","avg_loss_192.168.50.2:46950","avg_loss_192.168.50.2:46960","avg_loss_192.168.50.2:46970","avg_loss_192.168.50.2:46980","avg_loss_192.168.50.2:46990","avg_loss_192.168.50.2:47000","Round","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","trainer/global_step"
"participant_1","0.11542730299667037","finished","-","janousy","","2023-07-07T17:08:07.000Z","572","","mc1jq7bx","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N10-S100_R80_salt_20230707_170751","","2023-07-09T07:28:48.000Z","2023-07-07T17:17:39.000Z","ac8db10b63ed","","","","","","Sample Poisoning","salt","10","80","100","true","No Attack","true","salt","10","0","0","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","10","80","100","true","MNIST","true","MLP","192.168.50.3:46751","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.010101010101010102","0.939147651195526","0.9334403872489928","0.14512071013450625","0.9420354962348938","0.939147651195526","0.9656449556350708","0.9648897051811218","0.964685320854187","0.9656449556350708","5030"
"participant_2","0.10662177328843996","finished","-","janousy","","2023-07-07T17:08:07.000Z","573","","e0gh2vu7","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N10-S100_R80_salt_20230707_170751","","2023-07-09T07:28:48.000Z","2023-07-07T17:17:40.000Z","9af5684f0898","","","","","","Sample Poisoning","salt","10","80","100","true","No Attack","true","salt","10","0","0","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","10","80","100","true","MNIST","true","MLP","192.168.50.4:46752","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.00925925925925926","0.9242895841598512","0.9196963906288148","0.12018027901649476","0.9261289834976196","0.9242895841598512","0.967866063117981","0.9677730798721312","0.9681805968284608","0.967866063117981","5030"
"participant_4","0.10682819383259912","finished","-","janousy","","2023-07-07T17:08:07.000Z","570","","dml85nfd","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N10-S100_R80_salt_20230707_170751","","2023-07-09T07:28:48.000Z","2023-07-07T17:17:37.000Z","254260d56654","","","","","","Sample Poisoning","salt","10","80","100","true","No Attack","true","salt","10","0","0","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","10","80","100","true","MNIST","true","MLP","192.168.50.6:46754","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.01098901098901099","0.9145981669425964","0.9094476103782654","0.08124891668558121","0.9141361117362976","0.9145981669425964","0.9724698066711426","0.9712979197502136","0.9705663919448853","0.9724698066711426","5030"
"participant_9","0.051224944320712694","finished","-","janousy","","2023-07-07T17:08:07.000Z","574","","bkp8v3gn","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N10-S100_R80_salt_20230707_170751","","2023-07-09T07:28:48.000Z","2023-07-07T17:17:41.000Z","c6ae40d85c02","","","","","","Sample Poisoning","salt","10","80","100","true","No Attack","true","salt","10","0","0","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","10","80","100","true","MNIST","true","MLP","192.168.50.11:46759","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0","0.9645699858665466","0.9622500538825988","0.09577491134405136","0.9699770212173462","0.9645699858665466","0.9781787395477296","0.9785265922546388","0.9790958166122437","0.9781787395477296","5030"
"participant_5","0.03090507726269316","finished","-","janousy","","2023-07-07T17:08:06.000Z","571","","px91zqot","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N10-S100_R80_salt_20230707_170751","","2023-07-09T07:28:48.000Z","2023-07-07T17:17:37.000Z","7c3f5a6d5d54","","","","","","Sample Poisoning","salt","10","80","100","true","No Attack","true","salt","10","0","0","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","10","80","100","true","MNIST","true","MLP","192.168.50.7:46755","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.010526315789473684","0.9704839587211608","0.9684855937957764","0.05625978484749794","0.9701076149940492","0.9704839587211608","0.9879769086837769","0.98786199092865","0.9878553748130798","0.9879769086837769","5030"
"participant_0","0.9585666293393056","finished","-","janousy","","2023-07-07T16:58:56.000Z","517","","uhc98i2y","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S30_R80_salt_20230707_165742","","2023-07-09T07:28:49.000Z","2023-07-07T17:07:33.000Z","b288138f4abd","","","","","","Sample Poisoning","salt","50","80","30","true","No Attack","true","salt","50","0","0","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","30","true","MNIST","true","MLP","192.168.50.2:46740","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.018691588785046728","0.953060746192932","0.9478007555007936","0.1272680163383484","0.9549157619476318","0.953060746192932","0.967585563659668","0.9662346839904784","0.9665061235427856","0.967585563659668","5030"
"participant_5","0.9104972375690608","finished","-","janousy","","2023-07-07T16:58:01.000Z","568","","tsxao9q6","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S30_R80_salt_20230707_165742","","2023-07-09T07:28:49.000Z","2023-07-07T17:07:29.000Z","69ecff607921","","","","","","Sample Poisoning","salt","50","80","30","true","Sample Poisoning","true","salt","50","0.8","0.3","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","30","true","MNIST","true","MLP","192.168.50.7:46745","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.010526315789473684","0.9655914902687072","0.9604915380477904","0.11547347158193588","0.9658525586128236","0.9655914902687072","0.9785277843475342","0.9779912829399108","0.9791706204414368","0.9785277843475342","5030"
"participant_6","0.8902575587905935","finished","-","janousy","","2023-07-07T16:58:01.000Z","572","","7p0hoevn","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S30_R80_salt_20230707_165742","","2023-07-09T07:28:49.000Z","2023-07-07T17:07:33.000Z","a840a159e4e2","","","","","","Sample Poisoning","salt","50","80","30","true","Sample Poisoning","true","salt","50","0.8","0.3","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","30","true","MNIST","true","MLP","192.168.50.8:46746","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0","0.94225811958313","0.9372687935829164","0.10496072471141817","0.94490784406662","0.94225811958313","0.9717203378677368","0.9703786969184875","0.9704052209854126","0.9717203378677368","5030"
"participant_2","0.9494949494949496","finished","-","janousy","","2023-07-07T16:58:00.000Z","572","","vs9aw0pm","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S30_R80_salt_20230707_165742","","2023-07-09T07:28:49.000Z","2023-07-07T17:07:32.000Z","482314758c2a","","","","","","Sample Poisoning","salt","50","80","30","true","No Attack","true","salt","50","0","0","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","30","true","MNIST","true","MLP","192.168.50.4:46742","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.00925925925925926","0.9071581959724426","0.8988288044929504","0.18427258729934692","0.9053379893302916","0.9071581959724426","0.9554824829101562","0.9548211693763732","0.956122875213623","0.9554824829101562","5030"
"participant_7","0.921023359288098","finished","-","janousy","","2023-07-07T16:58:00.000Z","567","","qcah7fqz","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S30_R80_salt_20230707_165742","","2023-07-09T07:28:49.000Z","2023-07-07T17:07:27.000Z","01f2045ddae8","","","","","","Sample Poisoning","salt","50","80","30","true","Sample Poisoning","true","salt","50","0.8","0.3","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","30","true","MNIST","true","MLP","192.168.50.9:46747","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0","0.981236696243286","0.9796119928359984","0.031922608613967896","0.9823119044303894","0.981236696243286","0.9899583458900452","0.9896827340126038","0.9898636341094972","0.9899583458900452","5030"
"participant_3","0.9515418502202644","finished","-","janousy","","2023-07-07T16:58:00.000Z","567","","p2ywu3oc","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S30_R80_salt_20230707_165742","","2023-07-09T07:28:49.000Z","2023-07-07T17:07:27.000Z","6ed6924a27aa","","","","","","Sample Poisoning","salt","50","80","30","true","Sample Poisoning","true","salt","50","0.8","0.3","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","30","true","MNIST","true","MLP","192.168.50.5:46743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.01098901098901099","0.942304253578186","0.937846839427948","0.14061525464057922","0.9434549808502196","0.942304253578186","0.9655207395553588","0.9657714366912842","0.967176616191864","0.9655207395553588","5030"
"participant_1","0.9688888888888888","finished","-","janousy","","2023-07-07T16:58:00.000Z","571","","c3okob5g","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S30_R80_salt_20230707_165742","","2023-07-09T07:28:49.000Z","2023-07-07T17:07:31.000Z","cb0dd8682a12","","","","","","Sample Poisoning","salt","50","80","30","true","No Attack","true","salt","50","0","0","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","30","true","MNIST","true","MLP","192.168.50.3:46741","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.050505050505050504","0.922934114933014","0.9163151979446412","0.19528551399707791","0.926175057888031","0.922934114933014","0.9477835297584534","0.946353316307068","0.9488728642463684","0.9477835297584534","5030"
"participant_4","0.9548458149779736","finished","-","janousy","","2023-07-07T16:58:00.000Z","572","","bzisyrsi","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S30_R80_salt_20230707_165742","","2023-07-09T07:28:49.000Z","2023-07-07T17:07:32.000Z","0acd1741eea0","","","","","","Sample Poisoning","salt","50","80","30","true","No Attack","true","salt","50","0","0","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","30","true","MNIST","true","MLP","192.168.50.6:46744","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.02197802197802198","0.9035356640815736","0.8968111276626587","0.13921526074409485","0.904100239276886","0.9035356640815736","0.9605403542518616","0.9596768021583556","0.9614496231079102","0.9605403542518616","5030"
"participant_9","0.9086859688195992","finished","-","janousy","","2023-07-07T16:58:00.000Z","572","","6zdaudob","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S30_R80_salt_20230707_165742","","2023-07-09T07:28:49.000Z","2023-07-07T17:07:32.000Z","65c1df9340c8","","","","","","Sample Poisoning","salt","50","80","30","true","No Attack","true","salt","50","0","0","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","30","true","MNIST","true","MLP","192.168.50.11:46749","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0","0.947258234024048","0.9438000917434692","0.1548425257205963","0.955315113067627","0.947258234024048","0.9598404169082642","0.9595776796340942","0.9608600735664368","0.9598404169082642","5030"
"participant_8","0.9039106145251397","finished","-","janousy","","2023-07-07T16:57:59.000Z","574","","1ddlt4w3","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S30_R80_salt_20230707_165742","","2023-07-09T07:28:49.000Z","2023-07-07T17:07:33.000Z","a5bf9212a37c","","","","","","Sample Poisoning","salt","50","80","30","true","Sample Poisoning","true","salt","50","0.8","0.3","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","30","true","MNIST","true","MLP","192.168.50.10:46748","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0","0.9820968508720398","0.9786047339439392","0.04900318756699562","0.98115211725235","0.9820968508720398","0.9821598529815674","0.9813464879989624","0.9812832474708556","0.9821598529815674","5030"
"participant_0","0.9764837625979844","finished","-","janousy","","2023-07-07T16:48:48.000Z","510","","es97dhx4","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S50_R80_salt_20230707_164734","","2023-07-09T07:28:49.000Z","2023-07-07T16:57:18.000Z","fcc8fc2342a2","","","","","","Sample Poisoning","salt","50","80","50","true","No Attack","true","salt","50","0","0","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","50","true","MNIST","true","MLP","192.168.50.2:46730","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.028037383177570093","0.953759789466858","0.9484882950782776","0.12973706424236298","0.95555317401886","0.953759789466858","0.968425154685974","0.9671958088874816","0.9679754376411438","0.968425154685974","5030"
"participant_9","0.9365256124721604","finished","-","janousy","","2023-07-07T16:47:50.000Z","568","","yagvydfg","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S50_R80_salt_20230707_164734","","2023-07-09T07:28:50.000Z","2023-07-07T16:57:18.000Z","c901f22dc647","","","","","","Sample Poisoning","salt","50","80","50","true","Sample Poisoning","true","salt","50","0.8","0.5","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","50","true","MNIST","true","MLP","192.168.50.11:46739","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.0099009900990099","0.951828122138977","0.9491885304450988","0.1467900425195694","0.9600194692611694","0.951828122138977","0.964250385761261","0.9637530446052552","0.9645634293556212","0.964250385761261","5030"
"participant_8","0.9340782122905028","finished","-","janousy","","2023-07-07T16:47:50.000Z","569","","s5y1fsw4","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S50_R80_salt_20230707_164734","","2023-07-09T07:28:50.000Z","2023-07-07T16:57:19.000Z","40fb7c23b36a","","","","","","Sample Poisoning","salt","50","80","50","true","Sample Poisoning","true","salt","50","0.8","0.5","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","50","true","MNIST","true","MLP","192.168.50.10:46738","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0","0.9784408807754515","0.9750716090202332","0.055789269506931305","0.9788402915000916","0.9784408807754515","0.9793445467948914","0.9783422350883484","0.9787418246269226","0.9793445467948914","5030"
"participant_4","0.9680616740088106","finished","-","janousy","","2023-07-07T16:47:50.000Z","566","","g6dgd98x","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S50_R80_salt_20230707_164734","","2023-07-09T07:28:50.000Z","2023-07-07T16:57:16.000Z","7a77224a9a8d","","","","","","Sample Poisoning","salt","50","80","50","true","No Attack","true","salt","50","0","0","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","50","true","MNIST","true","MLP","192.168.50.6:46734","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.02197802197802198","0.8990195989608765","0.8910159468650818","0.1378626823425293","0.8999117612838745","0.8990195989608765","0.954664707183838","0.9536577463150024","0.9563973546028136","0.954664707183838","5030"
"participant_6","0.9294512877939528","finished","-","janousy","","2023-07-07T16:47:50.000Z","563","","ekuzos6y","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S50_R80_salt_20230707_164734","","2023-07-09T07:28:50.000Z","2023-07-07T16:57:13.000Z","f1957cf49238","","","","","","Sample Poisoning","salt","50","80","50","true","No Attack","true","salt","50","0","0","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","50","true","MNIST","true","MLP","192.168.50.8:46736","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0","0.9474732279777528","0.9430072903633118","0.10943399369716644","0.9487250447273254","0.9474732279777528","0.9765902757644652","0.9755034446716307","0.9756839275360109","0.9765902757644652","5030"
"participant_3","0.9702643171806168","finished","-","janousy","","2023-07-07T16:47:50.000Z","566","","b82o7ygk","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S50_R80_salt_20230707_164734","","2023-07-09T07:28:50.000Z","2023-07-07T16:57:16.000Z","93e2eb9bacea","","","","","","Sample Poisoning","salt","50","80","50","true","Sample Poisoning","true","salt","50","0.8","0.5","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","50","true","MNIST","true","MLP","192.168.50.5:46733","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.01098901098901099","0.9412289261817932","0.9366676211357116","0.14061196148395538","0.941830575466156","0.9412289261817932","0.9631505012512208","0.9635988473892212","0.9650787711143494","0.9631505012512208","5030"
"participant_7","0.9410456062291436","finished","-","janousy","","2023-07-07T16:47:50.000Z","564","","b3rkz5tp","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S50_R80_salt_20230707_164734","","2023-07-09T07:28:50.000Z","2023-07-07T16:57:14.000Z","cf2659eda794","","","","","","Sample Poisoning","salt","50","80","50","true","Sample Poisoning","true","salt","50","0.8","0.5","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","50","true","MNIST","true","MLP","192.168.50.9:46737","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0","0.9804302453994752","0.9788951873779296","0.04032173380255699","0.9805377125740052","0.9804302453994752","0.991958498954773","0.991869568824768","0.9921275973320008","0.991958498954773","5030"
"participant_2","0.9607182940516272","finished","-","janousy","","2023-07-07T16:47:50.000Z","566","","8ukk8gz2","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S50_R80_salt_20230707_164734","","2023-07-09T07:28:49.000Z","2023-07-07T16:57:16.000Z","612a2eb0005c","","","","","","Sample Poisoning","salt","50","80","50","true","Sample Poisoning","true","salt","50","0.8","0.5","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","50","true","MNIST","true","MLP","192.168.50.4:46732","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.00925925925925926","0.9107296466827391","0.9022339582443236","0.2013196349143982","0.9097158312797546","0.9107296466827391","0.9556812047958374","0.9547218084335328","0.9563379883766174","0.9556812047958374","5030"
"participant_5","0.9447513812154696","finished","-","janousy","","2023-07-07T16:47:50.000Z","566","","5qpjx4id","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S50_R80_salt_20230707_164734","","2023-07-09T07:28:49.000Z","2023-07-07T16:57:16.000Z","2caa6c6ade72","","","","","","Sample Poisoning","salt","50","80","50","true","No Attack","true","salt","50","0","0","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","50","true","MNIST","true","MLP","192.168.50.7:46735","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.010526315789473684","0.9629033207893372","0.9589229226112366","0.09871812164783478","0.9644086360931396","0.9629033207893372","0.97648686170578","0.9759854078292848","0.9768540263175964","0.97648686170578","5030"
"participant_1","0.9788888888888888","finished","-","janousy","","2023-07-07T16:47:49.000Z","567","","9ujkzxny","MNIST_1_MLP_TrimmedMean_fully_SamplePoisoning_1_N50-S50_R80_salt_20230707_164734","","2023-07-09T07:28:50.000Z","2023-07-07T16:57:16.000Z","3936b118d9e2","","","","","","Sample Poisoning","salt","50","80","50","true","No Attack","true","salt","50","0","0","7","3","true","TrimmedMean","0.3","3","Sample Poisoning","salt","50","80","50","true","MNIST","true","MLP","192.168.50.3:46731","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.04040404040404041","0.9294394850730896","0.9215062260627748","0.1838989704847336","0.9295931458473206","0.9294394850730896","0.9539623260498048","0.9529516696929932","0.9542913436889648","0.9539623260498048","5030"
