"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","attack_env.attack","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","aggregator_args.sentinel_loss_threshold","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","aggregator_args.sentinelglobal_active_round","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","epoch","Test/ASR-targeted","trainer/global_step","Test/ASR-backdoor","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Round"
"participant_9","finished","-","janousy","","2023-06-18T02:59:05.000Z","1308","","0zybc5sq","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N50-S100_R0_salt_20230618_025833","","2023-06-18T14:29:54.000Z","2023-06-18T03:20:53.000Z","76ba3c845c28","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1146729","","salt","50","0","100","","salt","50","0","100","0","0","5030","0","0.3975038528442383","0.35481733083724976","1.8973461389541624","0.41129830479621887","0.3975038528442383","0.4014214277267456","0.39733341336250305","0.4980138540267944","0.4014214277267456","10"
"participant_2","finished","-","janousy","","2023-06-18T02:59:04.000Z","1310","","z7wdu48w","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N50-S100_R0_salt_20230618_025833","","2023-06-18T14:29:54.000Z","2023-06-18T03:20:54.000Z","521cdc35df2a","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.446722","","salt","50","0","100","","salt","50","0","100","0","0","5030","0","0.41075649857521057","0.3677699863910675","1.8645901679992676","0.4236588180065155","0.41075649857521057","0.4102096557617187","0.39903193712234497","0.49332261085510254","0.4102096557617187","10"
"participant_3","finished","-","janousy","","2023-06-18T02:59:04.000Z","1310","","d8qs4kg0","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N50-S100_R0_salt_20230618_025833","","2023-06-18T14:29:54.000Z","2023-06-18T03:20:54.000Z","9f5bcdcf235d","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.546723","","salt","50","0","100","","salt","50","0","100","0","0","5030","0","0.4030068814754486","0.3652026057243347","1.8342056274414065","0.4157878756523132","0.4030068814754486","0.4158144295215606","0.4146746695041657","0.4965795576572418","0.4158144295215606","10"
"participant_0","finished","-","janousy","","2023-06-18T02:37:19.000Z","1255","","btswf7p8","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S30_R0_salt_20230618_023546","","2023-06-18T14:29:55.000Z","2023-06-18T02:58:14.000Z","6bf7acbef7c4","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.3","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.246710","","salt","80","0","30","","salt","80","0","30","0","0","5030","0.046","0.8498771786689758","0.8368633985519409","0.5774244666099548","0.854911744594574","0.8498771786689758","0.8818247318267822","0.8814902901649475","0.8839296698570251","0.8818247318267822","10"
"participant_2","finished","-","janousy","","2023-06-18T02:36:19.000Z","1312","","wn3e1nzd","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S30_R0_salt_20230618_023546","","2023-06-18T14:29:55.000Z","2023-06-18T02:58:11.000Z","97a379d82cae","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.3","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.446712","","salt","80","0","30","","salt","80","0","30","0","0","5030","0.04","0.8337404131889343","0.8178746700286865","0.6279046535491943","0.8301510810852051","0.8337404131889343","0.8605628609657288","0.8586097359657288","0.8604118824005127","0.8605628609657288","10"
"participant_4","finished","-","janousy","","2023-06-18T02:36:19.000Z","1316","","us8vuvxr","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S30_R0_salt_20230618_023546","","2023-06-18T14:29:55.000Z","2023-06-18T02:58:15.000Z","2edc335a5608","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.3","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.646714","","salt","80","0","30","","salt","80","0","30","0","0","5030","0.052","0.8435369729995728","0.824329137802124","0.5851600170135498","0.8414005041122437","0.8435369729995728","0.8697614073753357","0.867382287979126","0.86940997838974","0.8697614073753357","10"
"participant_3","finished","-","janousy","","2023-06-18T02:36:19.000Z","1313","","s1jeirst","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S30_R0_salt_20230618_023546","","2023-06-18T14:29:55.000Z","2023-06-18T02:58:12.000Z","1fe631e17f82","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.3","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.546713","","salt","80","0","30","","salt","80","0","30","0","0","5030","0.037","0.822219729423523","0.7941399216651917","0.6515053510665894","0.8069469928741455","0.822219729423523","0.8362609148025513","0.8344103693962097","0.83598792552948","0.8362609148025513","10"
"participant_8","finished","-","janousy","","2023-06-18T02:36:19.000Z","1315","","q48nxt7r","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S30_R0_salt_20230618_023546","","2023-06-18T14:29:55.000Z","2023-06-18T02:58:14.000Z","d5eb46038346","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.3","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1046718","","salt","80","0","30","","salt","80","0","30","0","0","5030","0.037","0.8190299272537231","0.8050861358642578","0.615760326385498","0.8262009024620056","0.8190299272537231","0.8608133792877197","0.8605449199676514","0.8617748022079468","0.8608133792877197","10"
"participant_5","finished","-","janousy","","2023-06-18T02:36:19.000Z","1309","","buls2ypx","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S30_R0_salt_20230618_023546","","2023-06-18T14:29:55.000Z","2023-06-18T02:58:08.000Z","83bb19c14958","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.3","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.746715","","salt","80","0","30","","salt","80","0","30","0","0","5030","0.053","0.8294431567192078","0.8113387823104858","0.6308732628822327","0.8280607461929321","0.8294431567192078","0.8516994714736938","0.8496413826942444","0.8510320782661438","0.8516994714736938","10"
"participant_6","finished","-","janousy","","2023-06-18T02:36:19.000Z","1312","","7g6txfka","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S30_R0_salt_20230618_023546","","2023-06-18T14:29:55.000Z","2023-06-18T02:58:11.000Z","cd52aaf316a9","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.3","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.846716","","salt","80","0","30","","salt","80","0","30","0","0","5030","0.046","0.8275550603866577","0.8111163973808289","0.6071608066558838","0.82564777135849","0.8275550603866577","0.8709174394607544","0.8683319091796875","0.8689484000205994","0.8709174394607544","10"
"participant_9","finished","-","janousy","","2023-06-18T02:36:18.000Z","1315","","jphrfpf7","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S30_R0_salt_20230618_023546","","2023-06-18T14:29:55.000Z","2023-06-18T02:58:13.000Z","7494391a20cc","","","","","","Label Flipping","false","No Attack","true","salt","80","0","0","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1146719","","salt","80","0","30","","salt","80","0","30","0","0","5030","0.041","0.8633026480674744","0.8417719006538391","0.5908535122871399","0.8584831953048706","0.8633026480674744","0.8724201917648315","0.8666791915893555","0.8662409782409668","0.8724201917648315","10"
"participant_1","finished","-","janousy","","2023-06-18T02:36:18.000Z","1317","","dp1qasgu","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S30_R0_salt_20230618_023546","","2023-06-18T14:29:55.000Z","2023-06-18T02:58:15.000Z","3659fc1ea959","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.3","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.346711","","salt","80","0","30","","salt","80","0","30","0","0","5030","0.053","0.8443908095359802","0.8310335874557495","0.5948141813278198","0.8443857431411743","0.8443908095359802","0.8724828362464905","0.8722485303878784","0.8730298280715942","0.8724828362464905","10"
"participant_7","finished","-","janousy","","2023-06-18T02:36:18.000Z","1314","","0ojj67lj","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S30_R0_salt_20230618_023546","","2023-06-18T14:29:55.000Z","2023-06-18T02:58:12.000Z","c07674d4e2e2","","","","","","Label Flipping","false","No Attack","true","salt","80","0","0","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.946717","","salt","80","0","30","","salt","80","0","30","0","0","5030","0.059","0.8569124937057495","0.8383042812347412","0.5629275441169739","0.854714572429657","0.8569124937057495","0.8772950768470764","0.8752490282058716","0.8772520422935486","0.8772950768470764","10"
"participant_0","finished","-","janousy","","2023-06-18T02:14:35.000Z","1246","","3qwfhjza","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S50_R0_salt_20230618_021301","","2023-06-18T14:29:55.000Z","2023-06-18T02:35:21.000Z","2df4e288f55d","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.5","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.246700","","salt","80","0","50","","salt","80","0","50","0","0","5030","0.063","0.8445853590965271","0.8251082301139832","0.827041506767273","0.8373181819915771","0.8445853590965271","0.8744887113571167","0.8748623728752136","0.8779336214065552","0.8744887113571167","10"
"participant_6","finished","-","janousy","","2023-06-18T02:13:32.000Z","1311","","wkk01nom","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S50_R0_salt_20230618_021301","","2023-06-18T14:29:55.000Z","2023-06-18T02:35:23.000Z","b4e745bacbb9","","","","","","Label Flipping","false","No Attack","true","salt","80","0","0","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.846706","","salt","80","0","50","","salt","80","0","50","0","0","5030","0.06","0.8106732964515686","0.7899242639541626","0.8645259141921997","0.8135024309158325","0.8106732964515686","0.847430408000946","0.8463000059127808","0.8494703769683838","0.847430408000946","10"
"participant_8","finished","-","janousy","","2023-06-18T02:13:32.000Z","1311","","wes6yyds","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S50_R0_salt_20230618_021301","","2023-06-18T14:29:55.000Z","2023-06-18T02:35:23.000Z","5420c9a58726","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.5","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1046708","","salt","80","0","50","","salt","80","0","50","0","0","5030","0.051","0.792969822883606","0.775026261806488","0.8550999760627747","0.7961521744728088","0.792969822883606","0.8301790952682495","0.831362247467041","0.8377843499183655","0.8301790952682495","10"
"participant_2","finished","-","janousy","","2023-06-18T02:13:32.000Z","1312","","vbgp8w94","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S50_R0_salt_20230618_021301","","2023-06-18T14:29:55.000Z","2023-06-18T02:35:24.000Z","15a56c9034f7","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.5","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.446702","","salt","80","0","50","","salt","80","0","50","0","0","5030","0.055","0.8235715627670288","0.8090201020240784","0.878980278968811","0.823671281337738","0.8235715627670288","0.8561605215072632","0.8562915325164795","0.8592097759246826","0.8561605215072632","10"
"participant_3","finished","-","janousy","","2023-06-18T02:13:32.000Z","1311","","uaehoio9","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S50_R0_salt_20230618_021301","","2023-06-18T14:29:55.000Z","2023-06-18T02:35:23.000Z","1b6c9e573317","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.5","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.546703","","salt","80","0","50","","salt","80","0","50","0","0","5030","0.048","0.8163058161735535","0.7928823828697205","0.8976287245750427","0.8109754920005798","0.8163058161735535","0.8448036909103394","0.8430105447769165","0.8463799953460693","0.8448036909103394","10"
"participant_9","finished","-","janousy","","2023-06-18T02:13:32.000Z","1311","","o5beryvm","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S50_R0_salt_20230618_021301","","2023-06-18T14:29:55.000Z","2023-06-18T02:35:23.000Z","f134222e0381","","","","","","Label Flipping","false","No Attack","true","salt","80","0","0","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1146709","","salt","80","0","50","","salt","80","0","50","0","0","5030","0.052","0.8495392203330994","0.8262050747871399","0.873406171798706","0.8401075601577759","0.8495392203330994","0.859574556350708","0.8535738587379456","0.853949785232544","0.859574556350708","10"
"participant_7","finished","-","janousy","","2023-06-18T02:13:32.000Z","1314","","knzbjcet","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S50_R0_salt_20230618_021301","","2023-06-18T14:29:55.000Z","2023-06-18T02:35:26.000Z","b55a9b923ca0","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.5","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.946707","","salt","80","0","50","","salt","80","0","50","0","0","5030","0.064","0.8482105731964111","0.8334355354309082","0.8099901676177979","0.8551318645477295","0.8482105731964111","0.8712670803070068","0.8705084919929504","0.8763943910598755","0.8712670803070068","10"
"participant_4","finished","-","janousy","","2023-06-18T02:13:32.000Z","1311","","k9i7tox7","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S50_R0_salt_20230618_021301","","2023-06-18T14:29:56.000Z","2023-06-18T02:35:23.000Z","e5cc7dd94423","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.5","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.646704","","salt","80","0","50","","salt","80","0","50","0","0","5030","0.066","0.833221971988678","0.8125906586647034","0.855716347694397","0.8308551907539368","0.833221971988678","0.8573393821716309","0.8561074733734131","0.8596885204315186","0.8573393821716309","10"
"participant_5","finished","-","janousy","","2023-06-18T02:13:32.000Z","1314","","au4ggfwl","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S50_R0_salt_20230618_021301","","2023-06-18T14:29:56.000Z","2023-06-18T02:35:26.000Z","b3e54ea690ec","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.5","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.746705","","salt","80","0","50","","salt","80","0","50","0","0","5030","0.071","0.8268817663192749","0.812358558177948","0.8927178382873535","0.8354839086532593","0.8268817663192749","0.8406716585159302","0.8410192131996155","0.846640944480896","0.8406716585159302","10"
"participant_1","finished","-","janousy","","2023-06-18T02:13:32.000Z","1308","","8ztps671","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S50_R0_salt_20230618_021301","","2023-06-18T14:29:56.000Z","2023-06-18T02:35:20.000Z","fad2f3178e97","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","0.5","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.346701","","salt","80","0","50","","salt","80","0","50","0","0","5030","0.066","0.8356273770332336","0.8187879920005798","0.8530568480491638","0.8367959856987","0.8356273770332336","0.8618305325508118","0.8631072640419006","0.8675113320350647","0.8618305325508118","10"
"participant_0","finished","-","janousy","","2023-06-18T01:52:17.000Z","1234","","iiiv5k4r","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S100_R0_salt_20230618_015044","","2023-06-18T14:29:57.000Z","2023-06-18T02:12:51.000Z","8c3d36911fba","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","1","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.246690","","salt","80","0","100","","salt","80","0","100","0","0.3516483516483517","5030","0.003","0.00556835625320673","0.005030327942222357","3.4979517459869385","0.007423195522278547","0.00556835625320673","0.006009367294609547","0.0069160740822553635","0.014767437241971493","0.006009367294609547","10"
"participant_2","finished","-","janousy","","2023-06-18T01:51:18.000Z","1295","","w5815lko","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S100_R0_salt_20230618_015044","","2023-06-18T14:29:57.000Z","2023-06-18T02:12:53.000Z","3e8acf2789d6","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","1","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.446692","","salt","80","0","100","","salt","80","0","100","0","0.4074074074074074","5030","0.003","0.009708141908049583","0.006881010252982378","3.5084285736083984","0.007199820596724749","0.009708141908049583","0.009196221828460692","0.008466144092381","0.008868739940226078","0.009196221828460692","10"
"participant_9","finished","-","janousy","","2023-06-18T01:51:18.000Z","1292","","oqwlx486","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S100_R0_salt_20230618_015044","","2023-06-18T14:29:57.000Z","2023-06-18T02:12:50.000Z","406085b1f4f8","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","1","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1146699","","salt","80","0","100","","salt","80","0","100","0","0.2857142857142857","5030","0.001","0.008494623005390167","0.008167156018316746","3.509422779083252","0.010519713163375854","0.008494623005390167","0.008893788792192936","0.009728939272463322","0.02516600862145424","0.008893788792192936","10"
"participant_5","finished","-","janousy","","2023-06-18T01:51:17.000Z","1296","","vcf4kpkj","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S100_R0_salt_20230618_015044","","2023-06-18T14:29:57.000Z","2023-06-18T02:12:53.000Z","5042181bf305","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","1","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.746695","","salt","80","0","100","","salt","80","0","100","0","0.3018867924528302","5030","0.004","0.006267280783504248","0.005705894902348518","3.491018295288086","0.006233999505639076","0.006267280783504248","0.008544474840164185","0.00705924816429615","0.00723028089851141","0.008544474840164185","10"
"participant_6","finished","-","janousy","","2023-06-18T01:51:17.000Z","1292","","jb051mfj","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S100_R0_salt_20230618_015044","","2023-06-18T14:29:57.000Z","2023-06-18T02:12:49.000Z","8397f400361c","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","1","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.846696","","salt","80","0","100","","salt","80","0","100","0","0.37623762376237624","5030","0.006","0.009708141908049583","0.00846774224191904","3.476747512817383","0.013056837022304537","0.009708141908049583","0.010067835450172424","0.010560332797467709","0.022125564515590668","0.010067835450172424","10"
"participant_1","finished","-","janousy","","2023-06-18T01:51:17.000Z","1297","","j4z587eh","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S100_R0_salt_20230618_015044","","2023-06-18T14:29:57.000Z","2023-06-18T02:12:54.000Z","3054a5b948d0","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","1","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.346691","","salt","80","0","100","","salt","80","0","100","0","0.3368421052631579","5030","0.003","0.0027956990525126457","0.0025936788879334927","3.5096259117126465","0.002688172273337841","0.0027956990525126457","0.003170290030539036","0.003194669261574745","0.003438606858253479","0.003170290030539036","10"
"participant_3","finished","-","janousy","","2023-06-18T01:51:17.000Z","1295","","6hmixb8k","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S100_R0_salt_20230618_015044","","2023-06-18T14:29:57.000Z","2023-06-18T02:12:52.000Z","5a4f914eb941","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","1","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.546693","","salt","80","0","100","","salt","80","0","100","0","0.27835051546391754","5030","0.001","0.007204301189631224","0.005408683326095343","3.4742860794067383","0.004663454834371805","0.007204301189631224","0.006550252437591553","0.006127870641648769","0.00654198182746768","0.006550252437591553","10"
"participant_4","finished","-","janousy","","2023-06-18T01:51:17.000Z","1296","","2fdfmmpo","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S100_R0_salt_20230618_015044","","2023-06-18T14:29:57.000Z","2023-06-18T02:12:53.000Z","b8548fc1d7e2","","","","","","Label Flipping","false","Label Flipping","true","salt","80","0","1","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.646694","","salt","80","0","100","","salt","80","0","100","0","0.3173076923076923","5030","0.005","0.004516128916293383","0.005120560526847839","3.5653905868530273","0.007933948189020157","0.004516128916293383","0.0063373008742928505","0.006023548077791929","0.011003633961081505","0.0063373008742928505","10"
"participant_7","finished","-","janousy","","2023-06-18T01:51:16.000Z","1294","","dm0hnqfq","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S100_R0_salt_20230618_015044","","2023-06-18T14:29:57.000Z","2023-06-18T02:12:50.000Z","5d89fbd6e872","","","","","","Label Flipping","false","No Attack","true","salt","80","0","0","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.946697","","salt","80","0","100","","salt","80","0","100","0","0.3675213675213675","5030","0.002","0.0033064514864236116","0.003512545023113489","3.5355913639068604","0.004493087530136108","0.0033064514864236116","0.0036167344078421593","0.00380204664543271","0.004109711851924658","0.0036167344078421593","10"
"participant_8","finished","-","janousy","","2023-06-18T01:51:16.000Z","1298","","8jxxuk00","FASHIONMNIST_1_MLP_TrimmedMean_fully_LabelFlipping_0_N80-S100_R0_salt_20230618_015044","","2023-06-18T14:29:57.000Z","2023-06-18T02:12:54.000Z","e414b43801cd","","","","","","Label Flipping","false","No Attack","true","salt","80","0","0","7","3","false","TrimmedMean","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1046698","","salt","80","0","100","","salt","80","0","100","0","0.375","5030","0.003","0.01543010864406824","0.014011776074767113","3.530919313430786","0.019086021929979324","0.01543010864406824","0.010960943065583706","0.013275591656565666","0.023010581731796265","0.010960943065583706","10"
"participant_0","finished","-","janousy","","2023-06-18T00:21:12.000Z","1281","","apyh3cjr","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_001943","","2023-06-18T14:30:00.000Z","2023-06-18T00:42:33.000Z","39829f15676d","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.3","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.246650","","salt","50","0","30","","salt","50","0","30","0","0","5030","0.001","0.8623272180557251","0.8480020761489868","0.4188072979450226","0.8634280562400818","0.8623272180557251","0.8865333795547485","0.887847363948822","0.8902478218078613","0.8865333795547485","10"
"participant_4","finished","-","janousy","","2023-06-18T00:20:16.000Z","1338","","w1nui0t3","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_001943","","2023-06-18T14:30:00.000Z","2023-06-18T00:42:34.000Z","fe745a11d5ea","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.3","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.646654","","salt","50","0","30","","salt","50","0","30","0","0","5030","0.002","0.844235897064209","0.8265429139137268","0.4477612376213074","0.8415360450744629","0.844235897064209","0.8745704293251038","0.8727375864982605","0.873451292514801","0.8745704293251038","10"
"participant_9","finished","-","janousy","","2023-06-18T00:20:15.000Z","1336","","mywmn75u","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_001943","","2023-06-18T14:30:00.000Z","2023-06-18T00:42:31.000Z","91fbb8746e00","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1146659","","salt","50","0","30","","salt","50","0","30","0","0","5030","0","0.86617511510849","0.8448674082756042","0.4313420057296753","0.8559755086898804","0.86617511510849","0.875309407711029","0.8699514865875244","0.8702563643455505","0.875309407711029","10"
"participant_2","finished","-","janousy","","2023-06-18T00:20:15.000Z","1337","","hloqz36s","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_001943","","2023-06-18T14:30:00.000Z","2023-06-18T00:42:32.000Z","65ef66611d74","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.3","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.446652","","salt","50","0","30","","salt","50","0","30","0","0","5030","0.003","0.8375806212425232","0.820862352848053","0.47791773080825806","0.8342269062995911","0.8375806212425232","0.8652526140213013","0.863990306854248","0.8650701642036438","0.8652526140213013","10"
"participant_8","finished","-","janousy","","2023-06-18T00:20:15.000Z","1340","","ajyl4cej","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_001943","","2023-06-18T14:30:00.000Z","2023-06-18T00:42:35.000Z","543491fb62c9","","","","","","Label Flipping","false","No Attack","true","salt","50","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1046658","","salt","50","0","30","","salt","50","0","30","0","0","5030","0.003","0.8198822736740112","0.8034632802009583","0.4238823354244232","0.8189542293548584","0.8198822736740112","0.8624579310417175","0.8634118437767029","0.8668162226676941","0.8624579310417175","10"
"participant_3","finished","-","janousy","","2023-06-18T00:20:15.000Z","1340","","8gp01mst","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N50-S30_R0_salt_20230618_001943","","2023-06-18T14:30:00.000Z","2023-06-18T00:42:35.000Z","6fba5818db45","","","","","","Label Flipping","false","Label Flipping","true","salt","50","0","0.3","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.546653","","salt","50","0","30","","salt","50","0","30","0","0","5030","0","0.8283756375312805","0.8039233088493347","0.501710057258606","0.8168164491653442","0.8283756375312805","0.8472763895988464","0.8460187911987305","0.8472184538841248","0.8472763895988464","10"
